ILDIALCT,ilab_v1,FITS/CSV file dialect
453.800,7.252580e-06,7.088080e-06
454.000,6.534010e-06,7.173450e-06
454.200,8.085930e-06,7.281210e-06
454.400,7.627400e-06,7.423790e-06
454.600,6.713160e-06,7.616600e-06
454.800,8.689670e-06,7.879130e-06
455.000,9.221500e-06,8.233610e-06
455.200,8.530720e-06,8.702860e-06
455.400,8.793530e-06,9.303960e-06
455.600,1.001190e-05,1.004290e-05
455.800,1.072291e-05,1.090863e-05
456.000,1.272166e-05,1.187585e-05
456.200,1.371755e-05,1.290829e-05
456.400,1.614366e-05,1.396615e-05
456.600,1.467955e-05,1.501185e-05
456.800,1.567807e-05,1.601111e-05
457.000,1.708481e-05,1.692922e-05
457.200,1.778471e-05,1.772738e-05
457.400,1.873724e-05,1.836136e-05
457.600,1.999599e-05,1.878525e-05
457.800,1.981346e-05,1.895763e-05
458.000,1.936444e-05,1.884973e-05
458.200,1.711500e-05,1.845423e-05
458.400,1.735281e-05,1.778657e-05
458.600,1.644009e-05,1.688246e-05
458.800,1.583802e-05,1.579342e-05
459.000,1.466053e-05,1.458243e-05
459.200,1.198017e-05,1.331744e-05
459.400,1.080302e-05,1.206648e-05
459.600,9.920800e-06,1.089076e-05
459.800,9.735670e-06,9.838040e-06
460.000,7.850550e-06,8.934010e-06
460.200,7.294150e-06,8.180920e-06
460.400,6.961290e-06,7.560720e-06
460.600,7.788450e-06,7.041730e-06
460.800,7.004780e-06,6.592630e-06
461.000,6.099950e-06,6.192080e-06
461.200,5.644060e-06,5.833090e-06
461.400,5.423990e-06,5.522130e-06
461.600,4.115030e-06,5.269470e-06
461.800,4.587090e-06,5.082210e-06
462.000,5.196750e-06,4.957410e-06
462.200,5.387490e-06,4.883110e-06
462.400,5.425420e-06,4.841210e-06
462.600,5.033440e-06,4.815610e-06
462.800,4.491830e-06,4.797890e-06
463.000,3.823380e-06,4.788340e-06
463.200,5.683100e-06,4.794480e-06
463.400,4.377030e-06,4.825080e-06
463.600,5.172180e-06,4.888130e-06
463.800,5.516040e-06,4.987790e-06
464.000,4.534760e-06,5.125570e-06
464.200,5.715480e-06,5.301680e-06
464.400,5.795570e-06,5.517160e-06
464.600,5.949330e-06,5.773550e-06
464.800,5.428380e-06,6.073930e-06
465.000,7.753590e-06,6.419640e-06
465.200,6.838100e-06,6.814280e-06
465.400,7.399580e-06,7.265590e-06
465.600,8.470330e-06,7.786010e-06
465.800,8.874590e-06,8.396980e-06
466.000,1.004874e-05,9.130190e-06
466.200,9.759390e-06,1.002953e-05
466.400,1.189881e-05,1.114709e-05
466.600,1.388163e-05,1.254412e-05
466.800,1.502637e-05,1.428272e-05
467.000,1.621673e-05,1.642148e-05
467.200,1.987630e-05,1.900684e-05
467.400,2.253478e-05,2.205982e-05
467.600,2.867550e-05,2.556090e-05
467.800,2.996416e-05,2.943256e-05
468.000,3.237971e-05,3.352732e-05
468.200,3.947031e-05,3.762572e-05
468.400,4.432813e-05,4.145065e-05
468.600,4.879277e-05,4.469881e-05
468.800,4.924583e-05,4.708739e-05
469.000,5.173827e-05,4.840363e-05
469.200,4.858930e-05,4.854736e-05
469.400,4.829697e-05,4.755186e-05
469.600,4.574184e-05,4.557667e-05
469.800,4.076377e-05,4.287609e-05
470.000,3.593145e-05,3.974682e-05
470.200,3.281910e-05,3.647396e-05
470.400,3.059131e-05,3.328886e-05
470.600,2.855538e-05,3.035066e-05
470.800,2.686981e-05,2.774844e-05
471.000,2.639158e-05,2.552024e-05
471.200,2.265502e-05,2.367258e-05
471.400,2.000521e-05,2.219628e-05
471.600,1.946097e-05,2.107268e-05
471.800,1.882624e-05,2.027119e-05
472.000,2.042639e-05,1.974497e-05
472.200,2.095978e-05,1.943272e-05
472.400,1.962956e-05,1.926960e-05
472.600,1.953730e-05,1.920124e-05
472.800,1.909191e-05,1.919696e-05
473.000,1.972434e-05,1.925380e-05
473.200,1.931443e-05,1.939314e-05
473.400,1.910477e-05,1.965134e-05
473.600,2.070573e-05,2.007265e-05
473.800,2.129748e-05,2.070377e-05
474.000,2.294141e-05,2.158871e-05
474.200,2.430075e-05,2.277222e-05
474.400,2.327586e-05,2.429842e-05
474.600,2.633704e-05,2.620714e-05
474.800,2.962015e-05,2.853204e-05
475.000,3.454862e-05,3.129963e-05
475.200,3.537403e-05,3.452807e-05
475.400,3.958650e-05,3.822880e-05
475.600,4.398502e-05,4.240025e-05
475.800,4.839687e-05,4.701462e-05
476.000,5.428504e-05,5.199766e-05
476.200,5.766109e-05,5.720718e-05
476.400,6.216203e-05,6.241790e-05
476.600,7.173388e-05,6.732703e-05
476.800,7.469442e-05,7.158027e-05
477.000,7.873084e-05,7.482232e-05
477.200,7.997892e-05,7.675457e-05
477.400,7.900465e-05,7.719240e-05
477.600,7.643792e-05,7.610236e-05
477.800,7.350797e-05,7.360882e-05
478.000,6.768598e-05,6.997066e-05
478.200,6.221707e-05,6.553368e-05
478.400,5.622611e-05,6.067033e-05
478.600,5.162353e-05,5.572028e-05
478.800,4.681385e-05,5.094990e-05
479.000,4.505068e-05,4.653293e-05
479.200,3.997088e-05,4.255675e-05
479.400,3.787636e-05,3.904502e-05
479.600,3.420181e-05,3.598343e-05
479.800,3.296113e-05,3.334744e-05
480.000,3.032255e-05,3.111783e-05
480.200,2.726740e-05,2.927833e-05
480.400,2.564506e-05,2.781216e-05
480.600,2.730371e-05,2.669144e-05
480.800,2.607223e-05,2.587094e-05
481.000,2.533758e-05,2.529136e-05
481.200,2.410530e-05,2.488984e-05
481.400,2.504364e-05,2.461157e-05
481.600,2.602336e-05,2.442437e-05
481.800,2.441307e-05,2.432500e-05
482.000,2.366705e-05,2.433530e-05
482.200,2.501679e-05,2.449310e-05
482.400,2.354794e-05,2.484166e-05
482.600,2.518363e-05,2.541527e-05
482.800,2.803410e-05,2.623263e-05
483.000,2.826476e-05,2.729527e-05
483.200,2.890089e-05,2.859041e-05
483.400,3.070421e-05,3.009422e-05
483.600,3.175032e-05,3.177916e-05
483.800,3.415756e-05,3.361869e-05
484.000,3.864836e-05,3.559598e-05
484.200,3.939260e-05,3.769736e-05
484.400,3.937855e-05,3.991502e-05
484.600,4.307406e-05,4.223414e-05
484.800,4.529768e-05,4.462596e-05
485.000,4.700137e-05,4.703857e-05
485.200,5.060407e-05,4.939419e-05
485.400,5.467391e-05,5.159259e-05
485.600,5.439817e-05,5.352608e-05
485.800,5.542269e-05,5.508893e-05
486.000,5.732325e-05,5.619381e-05
486.200,5.695705e-05,5.678046e-05
486.400,5.801710e-05,5.681689e-05
486.600,5.402378e-05,5.630148e-05
486.800,5.768287e-05,5.526521e-05
487.000,5.140318e-05,5.377130e-05
487.200,5.233290e-05,5.191729e-05
487.400,4.886670e-05,4.982759e-05
487.600,4.614093e-05,4.763909e-05
487.800,4.220351e-05,4.548228e-05
488.000,4.223086e-05,4.345902e-05
488.200,3.882571e-05,4.162873e-05
488.400,4.082571e-05,4.000382e-05
488.600,3.878030e-05,3.856328e-05
488.800,3.646857e-05,3.727221e-05
489.000,3.628301e-05,3.610274e-05
489.200,3.511558e-05,3.505008e-05
489.400,3.301861e-05,3.413338e-05
489.600,3.268938e-05,3.338567e-05
489.800,3.068823e-05,3.284340e-05
490.000,3.360356e-05,3.252747e-05
490.200,3.351704e-05,3.244429e-05
490.400,3.189665e-05,3.257752e-05
490.600,3.406528e-05,3.290551e-05
490.800,3.250745e-05,3.340319e-05
491.000,3.481406e-05,3.405292e-05
491.200,3.541496e-05,3.484856e-05
491.400,3.765216e-05,3.579595e-05
491.600,3.718815e-05,3.690789e-05
491.800,3.707632e-05,3.820399e-05
492.000,4.079842e-05,3.970361e-05
492.200,4.381127e-05,4.141946e-05
492.400,4.262346e-05,4.335366e-05
492.600,4.687197e-05,4.549280e-05
492.800,4.712943e-05,4.780260e-05
493.000,5.333364e-05,5.022697e-05
493.200,5.189956e-05,5.268691e-05
493.400,5.773565e-05,5.508244e-05
493.600,5.852676e-05,5.729638e-05
493.800,5.838652e-05,5.919913e-05
494.000,6.144573e-05,6.066452e-05
494.200,6.400661e-05,6.158052e-05
494.400,6.345599e-05,6.186508e-05
494.600,6.093466e-05,6.147630e-05
494.800,6.010586e-05,6.041741e-05
495.000,5.749975e-05,5.873111e-05
495.200,5.415283e-05,5.649168e-05
495.400,5.302156e-05,5.379602e-05
495.600,5.016340e-05,5.075583e-05
495.800,4.546135e-05,4.748843e-05
496.000,4.307510e-05,4.411601e-05
496.200,3.750326e-05,4.075573e-05
496.400,3.619301e-05,3.751681e-05
496.600,3.132744e-05,3.448643e-05
496.800,2.973945e-05,3.172818e-05
497.000,2.936424e-05,2.927617e-05
497.200,2.663500e-05,2.714032e-05
497.400,2.403909e-05,2.531413e-05
497.600,2.265047e-05,2.377880e-05
497.800,2.142831e-05,2.250755e-05
498.000,2.130625e-05,2.146680e-05
498.200,1.952083e-05,2.061617e-05
498.400,2.035967e-05,1.991111e-05
498.600,1.960712e-05,1.930896e-05
498.800,1.983693e-05,1.877554e-05
499.000,1.729438e-05,1.829405e-05
499.200,1.707767e-05,1.786521e-05
499.400,1.739566e-05,1.750648e-05
499.600,1.836413e-05,1.724226e-05
499.800,1.630820e-05,1.709805e-05
500.000,1.582298e-05,1.708784e-05
500.200,1.833933e-05,1.721319e-05
500.400,1.787140e-05,1.746565e-05
500.600,1.758892e-05,1.783035e-05
500.800,1.990786e-05,1.829639e-05
501.000,1.938150e-05,1.886675e-05
501.200,1.912561e-05,1.956176e-05
501.400,2.241628e-05,2.042634e-05
501.600,2.105627e-05,2.152208e-05
501.800,2.406658e-05,2.292490e-05
502.000,2.580045e-05,2.470967e-05
502.200,2.774163e-05,2.694246e-05
502.400,2.892127e-05,2.967051e-05
502.600,3.464050e-05,3.292022e-05
502.800,3.932026e-05,3.669630e-05
503.000,4.302316e-05,4.098310e-05
503.200,4.839246e-05,4.573281e-05
503.400,5.124201e-05,5.084826e-05
503.600,5.518467e-05,5.616611e-05
503.800,6.430288e-05,6.143471e-05
504.000,6.721224e-05,6.631626e-05
504.200,7.581565e-05,7.041050e-05
504.400,7.595787e-05,7.330572e-05
504.600,7.900829e-05,7.464502e-05
504.800,7.548705e-05,7.419975e-05
505.000,7.205563e-05,7.191931e-05
505.200,6.771340e-05,6.795380e-05
505.400,6.155087e-05,6.263445e-05
505.600,5.025425e-05,5.641989e-05
505.800,4.351266e-05,4.981999e-05
506.000,3.936238e-05,4.331698e-05
506.200,3.085083e-05,3.729680e-05
506.400,2.904972e-05,3.200948e-05
506.600,2.434615e-05,2.756058e-05
506.800,2.296989e-05,2.392950e-05
507.000,1.884407e-05,2.100877e-05
507.200,1.929716e-05,1.865194e-05
507.400,1.629067e-05,1.671019e-05
507.600,1.418257e-05,1.506468e-05
507.800,1.333363e-05,1.363222e-05
508.000,1.200232e-05,1.236798e-05
508.200,1.087470e-05,1.125111e-05
508.400,9.076760e-06,1.027477e-05
508.600,8.976400e-06,9.435800e-06
508.800,9.390070e-06,8.728730e-06
509.000,7.767660e-06,8.142840e-06
509.200,7.408370e-06,7.665320e-06
509.400,6.727800e-06,7.282430e-06
509.600,6.862630e-06,6.977880e-06
509.800,6.700430e-06,6.736280e-06
510.000,6.861440e-06,6.540610e-06
510.200,5.792540e-06,6.376280e-06
510.400,6.947830e-06,6.229380e-06
510.600,5.785160e-06,6.091280e-06
510.800,6.146600e-06,5.957010e-06
511.000,5.237750e-06,5.825340e-06
511.200,5.539200e-06,5.698490e-06
511.400,6.072960e-06,5.579030e-06
511.600,5.395450e-06,5.468920e-06
511.800,5.184370e-06,5.369770e-06
512.000,5.272170e-06,5.283550e-06
512.200,4.956360e-06,5.213820e-06
512.400,5.343630e-06,5.164210e-06
512.600,5.735690e-06,5.139760e-06
512.800,4.278540e-06,5.146410e-06
513.000,5.315490e-06,5.187690e-06
513.200,5.458240e-06,5.265570e-06
513.400,5.483510e-06,5.379750e-06
513.600,5.851240e-06,5.528320e-06
513.800,5.179780e-06,5.710700e-06
514.000,6.494130e-06,5.926390e-06
514.200,7.035910e-06,6.178050e-06
514.400,6.074990e-06,6.470100e-06
514.600,6.471770e-06,6.806250e-06
514.800,6.966470e-06,7.190420e-06
515.000,9.089300e-06,7.625450e-06
515.200,8.866120e-06,8.112900e-06
515.400,7.660920e-06,8.654230e-06
515.600,1.035394e-05,9.250800e-06
515.800,9.858650e-06,9.908130e-06
516.000,1.135071e-05,1.063646e-05
516.200,1.212746e-05,1.145285e-05
516.400,1.300970e-05,1.238401e-05
516.600,1.498824e-05,1.346498e-05
516.800,1.444326e-05,1.473817e-05
517.000,1.549642e-05,1.624822e-05
517.200,2.037955e-05,1.803506e-05
517.400,2.123518e-05,2.012827e-05
517.600,2.272141e-05,2.253972e-05
517.800,2.582400e-05,2.525959e-05
518.000,2.928381e-05,2.825377e-05
518.200,3.420590e-05,3.146052e-05
518.400,3.563592e-05,3.479307e-05
518.600,3.961741e-05,3.813488e-05
518.800,4.212139e-05,4.134375e-05
519.000,4.541481e-05,4.425985e-05
519.200,4.912653e-05,4.672105e-05
519.400,5.040616e-05,4.858095e-05
519.600,5.171475e-05,4.973180e-05
519.800,5.113792e-05,5.011960e-05
520.000,4.930285e-05,4.975150e-05
520.200,4.780590e-05,4.868943e-05
520.400,4.495284e-05,4.703860e-05
520.600,4.386104e-05,4.493102e-05
520.800,4.327943e-05,4.250621e-05
521.000,3.696746e-05,3.989939e-05
521.200,3.581463e-05,3.723424e-05
521.400,3.213812e-05,3.461756e-05
521.600,3.161764e-05,3.213735e-05
521.800,2.715106e-05,2.985931e-05
522.000,2.819836e-05,2.782626e-05
522.200,2.441291e-05,2.605784e-05
522.400,2.343127e-05,2.455396e-05
522.600,2.254970e-05,2.330053e-05
522.800,2.257557e-05,2.227223e-05
523.000,2.101620e-05,2.143896e-05
523.200,2.039909e-05,2.076948e-05
523.400,1.991553e-05,2.023135e-05
523.600,1.956458e-05,1.979524e-05
523.800,1.915101e-05,1.943658e-05
524.000,1.982517e-05,1.914130e-05
524.200,1.959868e-05,1.890946e-05
524.400,1.832290e-05,1.875389e-05
524.600,1.874744e-05,1.869647e-05
524.800,1.828269e-05,1.875920e-05
525.000,1.825355e-05,1.895772e-05
525.200,1.851756e-05,1.929379e-05
525.400,2.190120e-05,1.975954e-05
525.600,2.213468e-05,2.033931e-05
525.800,2.036481e-05,2.101891e-05
526.000,2.223149e-05,2.179624e-05
526.200,2.217762e-05,2.268325e-05
526.400,2.482792e-05,2.370225e-05
526.600,2.656806e-05,2.488122e-05
526.800,2.707399e-05,2.624586e-05
527.000,2.630326e-05,2.781662e-05
527.200,3.091349e-05,2.960672e-05
527.400,3.355946e-05,3.162646e-05
527.600,3.585771e-05,3.388761e-05
527.800,3.737164e-05,3.640008e-05
528.000,3.857379e-05,3.916805e-05
528.200,4.260100e-05,4.217466e-05
528.400,4.829946e-05,4.536450e-05
528.600,4.814190e-05,4.863016e-05
528.800,5.215290e-05,5.181194e-05
529.000,5.701706e-05,5.470738e-05
529.200,5.986757e-05,5.709550e-05
529.400,6.187013e-05,5.877396e-05
529.600,6.004294e-05,5.958879e-05
529.800,6.004379e-05,5.945821e-05
530.000,5.793397e-05,5.838011e-05
530.200,5.414242e-05,5.642790e-05
530.400,5.397919e-05,5.373284e-05
530.600,4.881747e-05,5.046847e-05
530.800,4.435724e-05,4.682696e-05
531.000,4.075679e-05,4.300227e-05
531.200,3.672654e-05,3.917085e-05
531.400,3.186403e-05,3.548038e-05
531.600,2.944899e-05,3.203818e-05
531.800,2.867222e-05,2.890975e-05
532.000,2.451266e-05,2.611784e-05
532.200,2.188584e-05,2.365267e-05
532.400,2.043505e-05,2.148563e-05
532.600,1.941029e-05,1.958080e-05
532.800,1.654147e-05,1.790602e-05
533.000,1.667028e-05,1.643741e-05
533.200,1.409981e-05,1.516160e-05
533.400,1.395499e-05,1.407081e-05
533.600,1.163925e-05,1.315763e-05
533.800,1.301710e-05,1.241147e-05
534.000,1.022282e-05,1.181296e-05
534.200,1.254232e-05,1.133333e-05
534.400,1.050530e-05,1.093932e-05
534.600,9.983070e-06,1.059795e-05
534.800,1.114057e-05,1.028259e-05
535.000,9.793000e-06,9.978840e-06
535.200,9.796650e-06,9.687590e-06
535.400,9.207770e-06,9.420450e-06
535.600,8.535210e-06,9.193540e-06
535.800,8.588800e-06,9.020630e-06
536.000,9.132170e-06,8.905240e-06
536.200,8.719860e-06,8.837370e-06
536.400,8.759910e-06,8.796350e-06
536.600,8.383900e-06,8.756560e-06
536.800,1.007501e-05,8.697900e-06
537.000,8.772280e-06,8.611130e-06
537.200,8.206030e-06,8.503010e-06
537.400,7.906760e-06,8.391020e-06
537.600,8.298240e-06,8.299520e-06
537.800,7.571030e-06,8.248970e-06
538.000,7.887670e-06,8.253250e-06
538.200,9.505490e-06,8.318270e-06
538.400,8.798560e-06,8.443430e-06
538.600,8.878670e-06,8.627160e-06
538.800,8.013390e-06,8.868850e-06
539.000,9.314610e-06,9.170170e-06
539.200,9.711040e-06,9.532290e-06
539.400,1.029245e-05,9.954330e-06
539.600,1.132621e-05,1.043240e-05
539.800,1.128004e-05,1.095787e-05
540.000,1.130367e-05,1.152092e-05
540.200,1.222447e-05,1.211755e-05
540.400,1.382491e-05,1.275231e-05
540.600,1.379267e-05,1.344084e-05
540.800,1.523526e-05,1.421194e-05
541.000,1.567261e-05,1.510238e-05
541.200,1.551407e-05,1.614652e-05
541.400,1.706562e-05,1.736738e-05
541.600,1.846812e-05,1.876969e-05
541.800,2.249975e-05,2.033448e-05
542.000,2.364235e-05,2.202092e-05
542.200,2.320688e-05,2.377073e-05
542.400,2.686028e-05,2.551647e-05
542.600,2.839590e-05,2.718561e-05
542.800,2.824500e-05,2.870514e-05
543.000,3.026966e-05,3.000230e-05
543.200,3.370162e-05,3.100785e-05
543.400,3.170803e-05,3.165676e-05
543.600,3.103698e-05,3.189734e-05
543.800,3.215181e-05,3.169664e-05
544.000,3.184011e-05,3.104675e-05
544.200,2.953247e-05,2.996862e-05
544.400,2.752778e-05,2.851089e-05
544.600,2.555032e-05,2.674523e-05
544.800,2.376396e-05,2.475755e-05
545.000,2.111396e-05,2.263952e-05
545.200,1.962986e-05,2.048042e-05
545.400,1.669900e-05,1.835694e-05
545.600,1.557575e-05,1.632830e-05
545.800,1.200841e-05,1.443579e-05
546.000,1.324547e-05,1.270164e-05
546.200,9.461320e-06,1.113135e-05
546.400,9.343610e-06,9.721130e-06
546.600,7.827550e-06,8.464020e-06
546.800,7.299170e-06,7.352180e-06
547.000,6.015980e-06,6.380340e-06
547.200,4.311810e-06,5.546030e-06
547.400,5.110140e-06,4.845460e-06
547.600,3.397570e-06,4.269550e-06
547.800,3.156300e-06,3.802250e-06
548.000,4.091370e-06,3.421000e-06
548.200,3.360860e-06,3.100660e-06
548.400,2.640520e-06,2.817950e-06
548.600,2.152340e-06,2.556460e-06
548.800,2.591010e-06,2.308200e-06
549.000,1.764430e-06,2.075560e-06
549.200,1.760330e-06,1.866770e-06
549.400,1.571620e-06,1.693680e-06
549.600,1.749830e-06,1.565090e-06
549.800,1.130170e-06,1.485590e-06
550.000,1.158170e-06,1.451270e-06
550.200,1.283690e-06,1.451020e-06
550.400,1.735970e-06,1.468550e-06
550.600,2.078610e-06,1.485900e-06
550.800,1.525170e-06,1.488490e-06
551.000,1.139710e-06,1.468480e-06
551.200,1.550930e-06,1.426500e-06
551.400,1.910480e-06,1.371610e-06
551.600,6.254300e-07,1.316370e-06
551.800,7.247900e-07,1.274380e-06
552.000,1.884220e-06,1.255680e-06
552.200,1.258950e-06,1.265070e-06
552.400,7.849600e-07,1.301780e-06
552.600,1.924000e-06,1.360270e-06
552.800,1.600310e-06,1.431320e-06
553.000,1.038270e-06,1.504720e-06
553.200,1.350760e-06,1.570350e-06
553.400,2.541430e-06,1.620290e-06
553.600,1.389820e-06,1.651020e-06
553.800,1.920290e-06,1.665920e-06
554.000,1.445890e-06,1.674410e-06
554.200,2.218870e-06,1.689730e-06
554.400,8.128600e-07,1.724290e-06
554.600,1.647370e-06,1.784770e-06
554.800,2.167530e-06,1.868570e-06
555.000,1.592080e-06,1.962560e-06
555.200,2.437220e-06,2.047170e-06
555.400,2.992790e-06,2.103960e-06
555.600,2.018430e-06,2.122470e-06
555.800,1.814310e-06,2.103990e-06
556.000,2.214190e-06,2.063620e-06
556.200,2.217490e-06,2.022770e-06
556.400,1.160810e-06,2.002070e-06
556.600,1.807230e-06,2.014000e-06
556.800,1.822700e-06,2.058780e-06
557.000,2.597360e-06,2.124650e-06
557.200,2.903840e-06,2.195620e-06
557.400,2.380780e-06,2.257890e-06
557.600,2.084860e-06,2.306290e-06
557.800,2.579240e-06,2.345380e-06
558.000,2.301670e-06,2.387990e-06
558.200,1.585270e-06,2.448120e-06
558.400,3.087610e-06,2.536300e-06
558.600,2.298830e-06,2.657420e-06
558.800,3.753750e-06,2.809480e-06
559.000,3.069610e-06,2.986800e-06
559.200,2.804530e-06,3.183370e-06
559.400,3.538770e-06,3.394090e-06
559.600,3.947710e-06,3.614520e-06
559.800,3.452380e-06,3.840110e-06
560.000,4.222970e-06,4.066390e-06
560.200,5.031230e-06,4.288890e-06
560.400,4.604740e-06,4.506940e-06
560.600,4.510490e-06,4.723070e-06
560.800,5.718540e-06,4.943150e-06
561.000,4.561830e-06,5.172930e-06
561.200,4.515640e-06,5.413650e-06
561.400,6.547040e-06,5.657750e-06
561.600,6.111430e-06,5.887680e-06
561.800,6.027840e-06,6.079220e-06
562.000,6.589430e-06,6.205450e-06
562.200,6.743630e-06,6.246350e-06
562.400,5.823170e-06,6.191490e-06
562.600,5.942150e-06,6.043950e-06
562.800,6.305280e-06,5.819210e-06
563.000,4.618340e-06,5.541360e-06
563.200,5.492660e-06,5.235690e-06
563.400,4.354430e-06,4.925400e-06
563.600,4.266060e-06,4.625910e-06
563.800,4.329670e-06,4.344630e-06
564.000,4.036670e-06,4.082910e-06
564.200,3.669510e-06,3.839440e-06
564.400,3.788590e-06,3.612440e-06
564.600,3.801880e-06,3.403420e-06
564.800,2.070380e-06,3.219950e-06
565.000,3.286530e-06,3.071650e-06
565.200,3.054810e-06,2.967010e-06
565.400,3.088390e-06,2.911000e-06
565.600,2.154910e-06,2.902610e-06
565.800,3.205060e-06,2.933430e-06
566.000,2.470530e-06,2.991360e-06
566.200,4.480770e-06,3.063620e-06
566.400,3.442190e-06,3.141130e-06
566.600,2.435310e-06,3.221360e-06
566.800,2.927000e-06,3.307940e-06
567.000,3.980070e-06,3.407960e-06
567.200,4.236600e-06,3.529540e-06
567.400,2.696170e-06,3.678390e-06
567.600,3.639900e-06,3.856690e-06
567.800,5.256460e-06,4.063290e-06
568.000,4.624310e-06,4.295160e-06
568.200,3.971440e-06,4.549690e-06
568.400,4.895910e-06,4.828880e-06
568.600,5.287170e-06,5.137380e-06
568.800,6.724930e-06,5.481680e-06
569.000,5.561540e-06,5.868060e-06
569.200,6.286560e-06,6.299310e-06
569.400,6.055630e-06,6.775500e-06
569.600,8.362950e-06,7.296470e-06
569.800,8.827230e-06,7.863130e-06
570.000,9.266210e-06,8.484280e-06
570.200,9.060180e-06,9.177110e-06
570.400,1.000166e-05,9.964690e-06
570.600,1.153165e-05,1.086471e-05
570.800,1.189713e-05,1.188111e-05
571.000,1.215555e-05,1.300056e-05
571.200,1.542656e-05,1.419562e-05
571.400,1.782921e-05,1.543318e-05
571.600,1.818909e-05,1.669255e-05
571.800,2.023182e-05,1.797924e-05
572.000,1.805520e-05,1.933051e-05
572.200,2.015932e-05,2.080756e-05
572.400,2.453361e-05,2.248102e-05
572.600,2.537450e-05,2.441831e-05
572.800,2.787600e-05,2.666600e-05
573.000,2.912451e-05,2.925024e-05
573.200,3.511315e-05,3.218090e-05
573.400,3.793375e-05,3.546358e-05
573.600,4.071680e-05,3.911070e-05
573.800,4.437868e-05,4.314988e-05
574.000,5.102979e-05,4.761503e-05
574.200,5.417191e-05,5.253886e-05
574.400,5.871496e-05,5.793880e-05
574.600,6.427521e-05,6.379998e-05
574.800,7.504691e-05,7.006189e-05
575.000,8.144293e-05,7.660230e-05
575.200,8.282017e-05,8.323037e-05
575.400,9.170264e-05,8.967606e-05
575.600,9.718364e-05,9.560579e-05
575.800,1.046337e-04,1.006457e-04
576.000,1.100534e-04,1.044283e-04
576.200,1.109954e-04,1.066522e-04
576.400,1.066716e-04,1.071441e-04
576.600,1.094406e-04,1.059014e-04
576.800,1.026567e-04,1.031002e-04
577.000,9.447502e-05,9.906529e-05
577.200,9.029420e-05,9.421053e-05
577.400,8.307572e-05,8.896366e-05
577.600,7.997225e-05,8.369346e-05
577.800,7.424431e-05,7.866893e-05
578.000,7.425018e-05,7.404459e-05
578.200,6.604181e-05,6.987634e-05
578.400,6.466211e-05,6.615084e-05
578.600,6.040045e-05,6.281486e-05
578.800,5.942800e-05,5.980136e-05
579.000,5.447168e-05,5.704261e-05
579.200,5.338513e-05,5.447414e-05
579.400,5.117988e-05,5.203343e-05
579.600,4.968859e-05,4.966042e-05
579.800,4.544089e-05,4.729727e-05
580.000,4.306427e-05,4.489952e-05
580.200,4.319350e-05,4.243579e-05
580.400,3.811711e-05,3.989206e-05
580.600,3.597219e-05,3.727225e-05
580.800,3.425698e-05,3.459652e-05
581.000,2.926118e-05,3.189839e-05
581.200,2.728977e-05,2.922045e-05
581.400,2.777195e-05,2.661424e-05
581.600,2.213157e-05,2.413118e-05
581.800,1.987311e-05,2.182355e-05
582.000,1.851065e-05,1.973611e-05
582.200,1.604589e-05,1.790171e-05
582.400,1.660565e-05,1.633431e-05
582.600,1.442335e-05,1.502754e-05
582.800,1.277792e-05,1.395608e-05
583.000,1.194850e-05,1.307945e-05
583.200,1.365120e-05,1.234875e-05
583.400,1.104504e-05,1.171744e-05
583.600,1.162486e-05,1.115002e-05
583.800,1.023933e-05,1.062414e-05
584.000,9.615840e-06,1.013344e-05
584.200,1.004248e-05,9.684500e-06
584.400,8.686930e-06,9.290350e-06
584.600,8.356810e-06,8.963720e-06
584.800,8.768980e-06,8.714310e-06
585.000,8.440050e-06,8.542310e-06
585.200,9.153870e-06,8.439400e-06
585.400,7.283970e-06,8.390340e-06
585.600,8.577840e-06,8.375050e-06
585.800,8.872780e-06,8.374100e-06
586.000,8.446650e-06,8.371510e-06
586.200,8.335070e-06,8.358050e-06
586.400,8.431040e-06,8.333040e-06
586.600,8.786080e-06,8.306860e-06
586.800,8.112830e-06,8.293750e-06
587.000,6.889830e-06,8.310770e-06
587.200,9.408450e-06,8.369750e-06
587.400,8.463750e-06,8.474020e-06
587.600,8.106930e-06,8.616580e-06
587.800,9.028510e-06,8.778700e-06
588.000,9.170870e-06,8.936170e-06
588.200,9.438360e-06,9.064100e-06
588.400,9.428140e-06,9.143250e-06
588.600,8.778930e-06,9.164850e-06
588.800,9.454670e-06,9.130760e-06
589.000,9.766180e-06,9.053780e-06
589.200,7.583860e-06,8.952470e-06
589.400,9.051440e-06,8.845790e-06
589.600,8.259950e-06,8.747420e-06
589.800,9.142990e-06,8.662760e-06
590.000,8.397160e-06,8.589180e-06
590.200,7.981020e-06,8.515610e-06
590.400,9.264020e-06,8.427000e-06
590.600,7.875050e-06,8.309530e-06
590.800,8.385290e-06,8.152360e-06
591.000,7.598560e-06,7.951810e-06
591.200,7.662810e-06,7.714010e-06
591.400,7.685080e-06,7.454030e-06
591.600,7.351040e-06,7.194300e-06
591.800,6.617410e-06,6.960360e-06
592.000,5.713070e-06,6.773420e-06
592.200,6.574090e-06,6.645160e-06
592.400,6.688600e-06,6.573280e-06
592.600,5.969220e-06,6.541340e-06
592.800,7.565460e-06,6.525710e-06
593.000,6.567730e-06,6.502230e-06
593.200,6.695140e-06,6.456000e-06
