# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2335.47 138.4056
2336.22 138.2722
2336.98 138.1387
2337.73 138.0052
2338.48 137.8717
2339.24 137.7381
2339.99 137.6045
2340.75 137.4709
2341.50 137.3373
2342.25 137.2036
2343.01 137.0698
2343.76 136.9043
2344.52 136.7343
2345.27 136.5643
2346.02 136.3942
2346.78 136.2241
2347.53 136.0539
2348.29 135.8838
2349.04 135.7135
2349.79 135.5432
2350.55 135.3736
2351.30 135.2043
2352.06 135.0348
2352.81 134.8654
2353.56 134.6959
2354.32 134.5263
2355.07 134.3646
2355.83 134.2217
2356.58 134.0787
2357.33 133.9358
2358.09 133.7927
2358.84 133.6497
2359.60 133.5066
2360.35 133.3635
2361.10 133.2203
2361.86 133.0771
2362.61 132.9339
2363.37 132.7906
2364.12 132.6473
2364.87 132.5039
2365.63 132.3605
2366.38 132.2171
2367.14 132.0626
2367.89 131.9015
2368.64 131.7404
2369.40 131.5793
2370.15 131.4181
2370.91 131.2569
2371.66 131.0957
2372.41 130.9344
2373.17 130.7731
2373.92 130.6117
2374.68 130.4503
2375.43 130.2888
2376.18 130.1273
2376.94 129.9658
2377.69 129.8042
2378.45 129.6426
2379.20 129.5045
2379.95 129.3693
2380.71 129.2341
2381.46 129.0988
2382.22 128.9635
2382.97 128.8282
2383.72 128.6928
2384.48 128.5574
2385.23 128.422
2385.99 128.2865
2386.74 128.151
2387.49 128.0155
2388.25 127.8799
2389.00 127.7443
2389.76 127.6087
2390.51 127.475
2391.26 127.3691
2392.02 127.2632
2392.77 127.1573
2393.53 127.0513
2394.28 126.9454
2395.03 126.8393
2395.79 126.7333
2396.54 126.6272
2397.30 126.5212
2398.05 126.415
2398.80 126.3089
2399.56 126.2027
2400.31 126.0954
2401.07 125.9865
2401.82 125.8775
2402.57 125.7609
2403.33 125.609
2404.08 125.457
2404.84 125.305
2405.59 125.153
2406.34 125.0009
2407.10 124.8489
2407.85 124.6968
2408.61 124.5446
2409.36 124.3924
2410.11 124.2402
2410.87 124.088
2411.62 123.9357
2412.38 123.7834
2413.13 123.6311
2413.88 123.4788
2414.64 123.3308
2415.39 123.2009
2416.15 123.071
2416.90 122.9411
2417.65 122.8112
2418.41 122.6812
2419.16 122.5512
2419.92 122.4212
2420.67 122.2912
2421.42 122.1611
2422.18 122.031
2422.93 121.9009
2423.69 121.7707
2424.44 121.6405
2425.19 121.5103
2425.95 121.3801
2426.70 121.2509
2427.46 121.1285
2428.21 121.0061
2428.96 120.8837
2429.72 120.7613
2430.47 120.6388
2431.23 120.5163
2431.98 120.3938
2432.73 120.2713
2433.49 120.1487
2434.24 120.0261
2435.00 119.9035
2435.75 119.7809
2436.50 119.6582
2437.26 119.5355
2438.01 119.4128
2438.77 119.2901
2439.52 119.1429
2440.27 118.9956
2441.03 118.8483
2441.78 118.7009
2442.54 118.5535
2443.29 118.406
2444.04 118.2586
2444.80 118.1111
2445.55 117.9635
2446.31 117.816
2447.06 117.6684
2447.81 117.5208
2448.57 117.3731
2449.32 117.2255
