# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2337.73 53.86418
2338.48 53.80027
2339.24 53.73637
2339.99 53.67248
2340.75 53.60861
2341.50 53.54474
2342.25 53.4809
2343.01 53.41706
2343.76 53.34085
2344.52 53.26294
2345.27 53.18505
2346.02 53.10717
2346.78 53.02931
2347.53 52.95146
2348.29 52.87363
2349.04 52.79582
2349.79 52.71802
2350.55 52.64024
2351.30 52.56247
2352.06 52.48472
2352.81 52.40698
2353.56 52.32927
2354.32 52.25156
2355.07 52.17693
2355.83 52.10964
2356.58 52.04235
2357.33 51.97509
2358.09 51.90783
2358.84 51.84059
2359.60 51.77336
2360.35 51.70615
2361.10 51.63895
2361.86 51.57176
2362.61 51.50459
2363.37 51.43743
2364.12 51.37029
2364.87 51.30316
2365.63 51.23604
2366.38 51.16894
2367.14 51.09756
2367.89 51.02369
2368.64 50.94984
2369.40 50.876
2370.15 50.80218
2370.91 50.72837
2371.66 50.65458
2372.41 50.58081
2373.17 50.50705
2373.92 50.4333
2374.68 50.35957
2375.43 50.28585
2376.18 50.21215
2376.94 50.13847
2377.69 50.0648
2378.45 49.99114
2379.20 49.92658
2379.95 49.86318
2380.71 49.79978
2381.46 49.7364
2382.22 49.67303
2382.97 49.60967
2383.72 49.54633
2384.48 49.483
2385.23 49.41968
2385.99 49.35637
2386.74 49.29308
2387.49 49.2298
2388.25 49.16653
2389.00 49.10328
2389.76 49.04004
2390.51 48.97757
2391.26 48.92582
2392.02 48.87407
2392.77 48.82234
2393.53 48.77061
2394.28 48.7189
2395.03 48.6672
2395.79 48.6155
2396.54 48.56382
2397.30 48.51215
2398.05 48.46049
2398.80 48.40884
2399.56 48.35719
2400.31 48.30594
2401.07 48.25522
2401.82 48.20451
2402.57 48.15088
2403.33 48.08375
2404.08 48.01664
2404.84 47.94953
2405.59 47.88244
2406.34 47.81536
2407.10 47.74829
2407.85 47.68123
2408.61 47.61419
2409.36 47.54715
2410.11 47.48013
2410.87 47.41312
2411.62 47.34612
2412.38 47.27913
2413.13 47.21216
2413.88 47.14519
2414.64 47.07993
2415.39 47.0216
2416.15 46.96327
2416.90 46.90496
2417.65 46.84666
2418.41 46.78836
2419.16 46.73008
2419.92 46.67181
2420.67 46.61355
2421.42 46.55529
2422.18 46.49705
2422.93 46.43882
2423.69 46.38059
2424.44 46.32238
2425.19 46.26418
2425.95 46.20599
2426.70 46.14821
2427.46 46.09305
2428.21 46.0379
2428.96 45.98276
2429.72 45.92763
2430.47 45.87251
2431.23 45.8174
2431.98 45.7623
2432.73 45.70721
2433.49 45.65213
2434.24 45.59705
2435.00 45.54199
2435.75 45.48693
2436.50 45.43189
2437.26 45.37686
2438.01 45.32183
2438.77 45.26681
2439.52 45.20255
2440.27 45.13825
2441.03 45.07396
2441.78 45.00968
2442.54 44.94541
2443.29 44.88115
2444.04 44.8169
2444.80 44.75267
2445.55 44.68844
2446.31 44.62423
2447.06 44.56003
2447.81 44.49584
2448.57 44.43166
2449.32 44.36749
