# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2321.14 81.74479
2321.90 81.64338
2322.65 81.54196
2323.40 81.44053
2324.16 81.33907
2324.91 81.23761
2325.67 81.13612
2326.42 81.03462
2327.17 80.9331
2327.93 80.83157
2328.68 80.73002
2329.44 80.62845
2330.19 80.52687
2330.94 80.42527
2331.70 80.33205
2332.45 80.2524
2333.21 80.17273
2333.96 80.09305
2334.71 80.01335
2335.47 79.93364
2336.22 79.85392
2336.98 79.77419
2337.73 79.69444
2338.48 79.61468
2339.24 79.53491
2339.99 79.45513
2340.75 79.37533
2341.50 79.29552
2342.25 79.2157
2343.01 79.13586
2343.76 79.03766
2344.52 78.9369
2345.27 78.83612
2346.02 78.73533
2346.78 78.63452
2347.53 78.53369
2348.29 78.43285
2349.04 78.33199
2349.79 78.23112
2350.55 78.13023
2351.30 78.02932
2352.06 77.9284
2352.81 77.82746
2353.56 77.72651
2354.32 77.62554
2355.07 77.52909
2355.83 77.44351
2356.58 77.35791
2357.33 77.2723
2358.09 77.18668
2358.84 77.10104
2359.60 77.01539
2360.35 76.92972
2361.10 76.84405
2361.86 76.75835
2362.61 76.67265
2363.37 76.58693
2364.12 76.5012
2364.87 76.41545
2365.63 76.32969
2366.38 76.24392
2367.14 76.15174
2367.89 76.05581
2368.64 75.95987
2369.40 75.86392
2370.15 75.76795
2370.91 75.67196
2371.66 75.57596
2372.41 75.47995
2373.17 75.38392
2373.92 75.28787
2374.68 75.19181
2375.43 75.09573
2376.18 74.99964
2376.94 74.90353
2377.69 74.80741
2378.45 74.71127
2379.20 74.62869
2379.95 74.5478
2380.71 74.4669
2381.46 74.38598
2382.22 74.30505
2382.97 74.2241
2383.72 74.14314
2384.48 74.06217
2385.23 73.98119
2385.99 73.9002
2386.74 73.81919
2387.49 73.73817
2388.25 73.65713
2389.00 73.57608
2389.76 73.49502
2390.51 73.41509
2391.26 73.35118
2392.02 73.28727
2392.77 73.22334
2393.53 73.15941
2394.28 73.09546
2395.03 73.0315
2395.79 72.96754
2396.54 72.90356
2397.30 72.83957
2398.05 72.77557
2398.80 72.71156
2399.56 72.64755
2400.31 72.58352
2401.07 72.51948
2401.82 72.45543
2402.57 72.38698
2403.33 72.29819
2404.08 72.2094
2404.84 72.12059
2405.59 72.03177
2406.34 71.94293
2407.10 71.85408
2407.85 71.76522
2408.61 71.67634
2409.36 71.58744
2410.11 71.49854
2410.87 71.40962
2411.62 71.32068
2412.38 71.23173
2413.13 71.14277
2413.88 71.05379
2414.64 70.96735
2415.39 70.89132
2416.15 70.81528
2416.90 70.73923
2417.65 70.66316
2418.41 70.58709
2419.16 70.511
2419.92 70.4349
2420.67 70.35878
2421.42 70.28266
2422.18 70.20652
2422.93 70.13037
2423.69 70.05421
2424.44 69.97803
2425.19 69.90185
2425.95 69.82565
2426.70 69.75006
2427.46 69.67839
2428.21 69.60671
2428.96 69.53502
2429.72 69.46332
2430.47 69.39161
2431.23 69.31989
2431.98 69.24815
2432.73 69.1764
2433.49 69.10465
2434.24 69.03288
2435.00 68.9611
2435.75 68.8893
2436.50 68.8175
2437.26 68.74568
2438.01 68.67386
2438.77 68.60202
2439.52 68.51614
2440.27 68.43017
2441.03 68.34418
2441.78 68.25818
2442.54 68.17217
2443.29 68.08615
2444.04 68.00011
2444.80 67.91406
2445.55 67.82799
2446.31 67.74191
2447.06 67.65582
2447.81 67.56972
2448.57 67.4836
2449.32 67.39746
