# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2336.22 98.66473
2336.98 98.5678
2337.73 98.47084
2338.48 98.37387
2339.24 98.27688
2339.99 98.17987
2340.75 98.08284
2341.50 97.98579
2342.25 97.88872
2343.01 97.79163
2343.76 97.67185
2344.52 97.5489
2345.27 97.42592
2346.02 97.30292
2346.78 97.17989
2347.53 97.05684
2348.29 96.93376
2349.04 96.81066
2349.79 96.68754
2350.55 96.56368
2351.30 96.43954
2352.06 96.31537
2352.81 96.19119
2353.56 96.06698
2354.32 95.94275
2355.07 95.82411
2355.83 95.7189
2356.58 95.61366
2357.33 95.50841
2358.09 95.40315
2358.84 95.29786
2359.60 95.19255
2360.35 95.08723
2361.10 94.98189
2361.86 94.87653
2362.61 94.77115
2363.37 94.66576
2364.12 94.56034
2364.87 94.45491
2365.63 94.34946
2366.38 94.24399
2367.14 94.13061
2367.89 94.01259
2368.64 93.89455
2369.40 93.77649
2370.15 93.65841
2370.91 93.54031
2371.66 93.42219
2372.41 93.30405
2373.17 93.18589
2373.92 93.06771
2374.68 92.94951
2375.43 92.83129
2376.18 92.71304
2376.94 92.59478
2377.69 92.4765
2378.45 92.3582
2379.20 92.25665
2379.95 92.15719
2380.71 92.05772
2381.46 91.95822
2382.22 91.85871
2382.97 91.75918
2383.72 91.65964
2384.48 91.56008
2385.23 91.4605
2385.99 91.3609
2386.74 91.26128
2387.49 91.16165
2388.25 91.062
2389.00 90.96234
2389.76 90.86266
2390.51 90.76436
2391.26 90.68589
2392.02 90.6074
2392.77 90.52889
2393.53 90.45038
2394.28 90.37184
2395.03 90.2933
2395.79 90.21474
2396.54 90.13617
2397.30 90.05758
2398.05 89.97898
2398.80 89.90037
2399.56 89.82174
2400.31 89.74198
2401.07 89.66062
2401.82 89.57926
2402.57 89.49245
2403.33 89.38052
2404.08 89.26858
2404.84 89.15663
2405.59 89.04466
2406.34 88.93268
2407.10 88.8207
2407.85 88.70869
2408.61 88.59668
2409.36 88.48466
2410.11 88.37262
2410.87 88.26057
2411.62 88.14852
2412.38 88.03644
2413.13 87.92436
2413.88 87.81227
2414.64 87.70331
2415.39 87.60723
2416.15 87.51114
2416.90 87.41503
2417.65 87.31892
2418.41 87.2228
2419.16 87.12667
2419.92 87.03053
2420.67 86.93438
2421.42 86.83821
2422.18 86.74204
2422.93 86.64586
2423.69 86.54967
2424.44 86.45346
2425.19 86.35725
2425.95 86.26103
2426.70 86.16556
2427.46 86.07494
2428.21 85.98432
2428.96 85.89368
2429.72 85.80304
2430.47 85.71239
2431.23 85.62172
2431.98 85.53105
2432.73 85.44037
2433.49 85.34968
2434.24 85.25898
2435.00 85.16827
2435.75 85.07755
2436.50 84.98682
2437.26 84.89608
2438.01 84.80533
2438.77 84.71457
2439.52 84.60647
2440.27 84.49828
2441.03 84.39006
2441.78 84.28184
2442.54 84.17361
2443.29 84.06536
2444.04 83.95711
2444.80 83.84884
2445.55 83.74056
2446.31 83.63227
2447.06 83.52397
2447.81 83.41566
2448.57 83.30733
2449.32 83.199
