ILDIALCT,ilab_v1,FITS/CSV file dialect
727.000,3.348290e-06,1.743860e-06
728.000,1.480540e-06,1.782530e-06
729.000,1.278090e-06,1.846170e-06
730.000,3.031200e-06,1.920890e-06
731.000,2.589590e-06,1.996810e-06
732.000,1.305950e-06,2.069000e-06
733.000,6.478100e-07,2.133490e-06
734.000,2.627820e-06,2.183830e-06
735.000,2.768420e-06,2.206730e-06
736.000,3.123120e-06,2.187700e-06
737.000,1.000000e-10,2.118900e-06
738.000,1.595690e-06,2.004590e-06
739.000,1.000000e-10,1.862670e-06
740.000,1.693760e-06,1.723390e-06
741.000,1.000000e-10,1.619790e-06
742.000,4.524100e-07,1.575160e-06
743.000,2.612570e-06,1.598060e-06
744.000,1.406690e-06,1.679150e-06
745.000,2.619350e-06,1.792720e-06
746.000,1.744760e-06,1.904810e-06
747.000,4.951500e-07,1.984000e-06
748.000,3.861580e-06,2.010940e-06
749.000,2.646820e-06,1.983840e-06
750.000,1.844300e-06,1.917420e-06
751.000,1.481910e-06,1.837310e-06
752.000,1.246590e-06,1.770330e-06
753.000,4.049900e-07,1.735360e-06
754.000,1.002790e-06,1.736070e-06
755.000,4.403680e-06,1.763050e-06
756.000,2.703510e-06,1.803170e-06
757.000,1.000000e-10,1.853500e-06
758.000,6.270200e-07,1.933950e-06
759.000,2.556580e-06,2.096500e-06
760.000,4.106220e-06,2.419820e-06
761.000,2.670430e-06,2.994190e-06
762.000,1.907050e-06,3.894400e-06
763.000,4.227370e-06,5.147100e-06
764.000,7.558330e-06,6.703930e-06
765.000,8.533350e-06,8.429930e-06
766.000,9.984540e-06,1.011305e-05
767.000,1.352551e-05,1.150380e-05
768.000,1.568697e-05,1.236843e-05
769.000,1.603041e-05,1.255090e-05
770.000,1.382213e-05,1.201466e-05
771.000,1.032528e-05,1.085303e-05
772.000,4.832350e-06,9.267960e-06
773.000,5.559270e-06,7.512880e-06
774.000,2.713010e-06,5.830090e-06
775.000,3.725410e-06,4.397330e-06
776.000,3.054950e-06,3.301800e-06
777.000,1.605750e-06,2.542920e-06
778.000,2.880080e-06,2.056720e-06
779.000,2.200150e-06,1.751380e-06
780.000,4.857900e-07,1.542720e-06
781.000,3.120550e-06,1.373400e-06
782.000,4.250400e-07,1.215870e-06
783.000,1.154100e-07,1.069610e-06
784.000,2.335230e-06,9.534600e-07
785.000,3.442400e-07,8.924500e-07
786.000,1.000000e-10,9.094400e-07
787.000,9.156100e-07,1.009780e-06
788.000,1.000000e-10,1.183860e-06
789.000,1.000000e-10,1.396080e-06
790.000,1.297180e-06,1.589670e-06
791.000,2.745700e-06,1.708920e-06
792.000,4.515180e-06,1.721130e-06
793.000,1.528540e-06,1.642540e-06
794.000,7.228500e-07,1.557620e-06
795.000,2.965810e-06,1.619750e-06
796.000,2.274350e-06,2.018820e-06
797.000,2.128100e-07,2.921980e-06
798.000,1.000000e-10,4.404510e-06
799.000,2.977150e-06,6.393650e-06
800.000,1.275852e-05,8.653390e-06
801.000,8.176730e-06,1.083024e-05
802.000,1.862780e-05,1.252550e-05
803.000,2.703256e-05,1.342172e-05
804.000,1.377716e-05,1.336642e-05
805.000,8.757480e-06,1.241486e-05
806.000,5.832290e-06,1.081650e-05
807.000,1.000000e-10,8.941830e-06
808.000,1.000000e-10,7.200010e-06
809.000,1.000000e-10,5.951730e-06
