ILDIALCT,ilab_v1,FITS/CSV file dialect
297.000,9.547012e-05,8.603955e-05
297.200,1.019533e-04,1.002492e-04
297.400,1.084478e-04,1.103519e-04
297.600,1.627712e-04,1.143912e-04
297.800,1.593414e-04,1.113728e-04
298.000,1.039456e-04,1.016175e-04
298.200,6.583656e-05,8.673754e-05
298.400,2.838705e-05,6.923549e-05
298.600,1.499735e-05,5.184644e-05
298.800,1.959214e-05,3.682667e-05
299.000,1.918610e-05,2.551364e-05
299.200,2.110654e-05,1.821051e-05
299.400,2.080491e-05,1.448481e-05
299.600,3.208848e-05,1.367713e-05
299.800,2.391184e-05,1.542677e-05
300.000,1.638941e-05,1.995757e-05
300.200,2.218853e-05,2.795933e-05
300.400,3.948952e-05,4.015155e-05
300.600,3.835077e-05,5.666582e-05
300.800,5.606718e-05,7.652489e-05
301.000,9.676988e-05,9.742324e-05
301.200,1.441487e-04,1.159516e-04
301.400,2.071005e-04,1.284531e-04
301.600,1.846204e-04,1.321156e-04
301.800,1.545420e-04,1.257038e-04
302.000,1.065079e-04,1.101296e-04
302.200,9.360112e-05,8.941723e-05
302.400,8.410999e-05,7.073471e-05
302.600,6.588928e-05,6.388643e-05
302.800,8.143363e-05,8.059000e-05
303.000,9.224543e-05,1.330253e-04
303.200,1.354371e-04,2.313656e-04
303.400,2.836690e-04,3.803020e-04
303.600,6.012358e-04,5.752800e-04
303.800,8.972861e-04,7.998520e-04
304.000,9.174816e-04,1.025818e-03
304.200,1.041064e-03,1.217310e-03
304.400,1.809162e-03,1.338540e-03
304.600,2.482094e-03,1.363257e-03
304.800,1.670518e-03,1.282734e-03
305.000,7.456737e-04,1.109175e-03
305.200,3.092663e-04,8.729829e-04
305.400,8.317530e-05,6.145859e-04
305.600,3.172899e-05,3.736939e-04
305.800,9.395860e-06,1.797234e-04
306.000,7.759380e-06,4.648581e-05
306.200,1.000000e-10,-2.768986e-05
306.400,3.952240e-06,-5.546847e-05
306.600,2.668800e-07,-5.405757e-05
306.800,1.000000e-10,-3.939134e-05
307.000,9.283130e-06,-2.262950e-05
307.200,4.522180e-06,-9.437900e-06
307.400,1.000000e-10,-1.331700e-06
307.600,1.000000e-10,2.452660e-06
307.800,4.817430e-06,3.610620e-06
308.000,2.897720e-06,3.814060e-06
308.200,3.067600e-07,3.878310e-06
308.400,1.000000e-10,4.053050e-06
308.600,1.000000e-10,4.369950e-06
308.800,7.109870e-06,4.737610e-06
309.000,1.000000e-10,5.050750e-06
309.200,1.000000e-10,5.222060e-06
309.400,6.665250e-06,5.226290e-06
309.600,3.815700e-06,5.121650e-06
