ILDIALCT,ilab_v1,FITS/CSV file dialect
1029.000,3.496864e-05,3.569373e-05
1029.200,3.503482e-05,3.578553e-05
1029.400,3.578362e-05,3.600087e-05
1029.600,3.564050e-05,3.633760e-05
1029.800,3.787382e-05,3.676785e-05
1030.000,3.827762e-05,3.724456e-05
1030.200,3.757737e-05,3.771775e-05
1030.400,3.899292e-05,3.814779e-05
1030.600,3.910620e-05,3.852021e-05
1030.800,3.887208e-05,3.884490e-05
1031.000,4.002520e-05,3.915308e-05
1031.200,3.810423e-05,3.948012e-05
1031.400,3.969056e-05,3.985423e-05
1031.600,4.023582e-05,4.028626e-05
1031.800,4.077514e-05,4.076959e-05
1032.000,4.266190e-05,4.128785e-05
1032.200,4.417566e-05,4.182566e-05
1032.400,4.134483e-05,4.237849e-05
1032.600,4.275211e-05,4.295437e-05
1032.800,4.276221e-05,4.357037e-05
1033.000,4.496212e-05,4.424390e-05
1033.200,4.573677e-05,4.498413e-05
1033.400,4.656635e-05,4.578686e-05
1033.600,4.645294e-05,4.663602e-05
1033.800,4.818093e-05,4.751213e-05
1034.000,4.951823e-05,4.839681e-05
1034.200,4.976612e-05,4.927790e-05
1034.400,5.006315e-05,5.015217e-05
1034.600,5.093150e-05,5.102373e-05
1034.800,5.342372e-05,5.190308e-05
1035.000,5.270975e-05,5.280476e-05
1035.200,5.524875e-05,5.374312e-05
1035.400,5.512544e-05,5.473157e-05
1035.600,5.449788e-05,5.577947e-05
1035.800,5.715715e-05,5.688767e-05
1036.000,5.976282e-05,5.805066e-05
1036.200,6.122478e-05,5.925757e-05
1036.400,6.013438e-05,6.049898e-05
1036.600,6.190206e-05,6.176854e-05
1036.800,6.397815e-05,6.306645e-05
1037.000,6.574360e-05,6.439834e-05
1037.200,6.599600e-05,6.577134e-05
1037.400,6.784751e-05,6.718992e-05
1037.600,6.830360e-05,6.865291e-05
1037.800,7.191044e-05,7.015164e-05
1038.000,7.288969e-05,7.167793e-05
1038.200,7.393779e-05,7.322759e-05
1038.400,7.564884e-05,7.480186e-05
1038.600,7.754402e-05,7.640915e-05
1038.800,7.862657e-05,7.805889e-05
1039.000,7.880954e-05,7.975581e-05
1039.200,8.282117e-05,8.149916e-05
1039.400,8.524030e-05,8.328069e-05
1039.600,8.645298e-05,8.508667e-05
1039.800,8.837746e-05,8.690389e-05
1040.000,8.848825e-05,8.872057e-05
1040.200,8.982343e-05,9.052739e-05
1040.400,9.538389e-05,9.231690e-05
1040.600,9.430775e-05,9.408273e-05
1040.800,9.701136e-05,9.582300e-05
1041.000,9.887526e-05,9.754136e-05
1041.200,1.001729e-04,9.925297e-05
1041.400,1.016756e-04,1.009802e-04
1041.600,1.035292e-04,1.027483e-04
1041.800,1.038857e-04,1.045752e-04
1042.000,1.075287e-04,1.064640e-04
1042.200,1.109545e-04,1.083975e-04
1042.400,1.095095e-04,1.103440e-04
1042.600,1.141498e-04,1.122694e-04
1042.800,1.163718e-04,1.141492e-04
1043.000,1.175082e-04,1.159776e-04
1043.200,1.182073e-04,1.177677e-04
1043.400,1.187934e-04,1.195441e-04
1043.600,1.220787e-04,1.213304e-04
1043.800,1.233798e-04,1.231412e-04
1044.000,1.271708e-04,1.249747e-04
1044.200,1.281248e-04,1.268202e-04
1044.400,1.304161e-04,1.286619e-04
1044.600,1.300250e-04,1.304867e-04
1044.800,1.334979e-04,1.322872e-04
1045.000,1.338684e-04,1.340592e-04
1045.200,1.370279e-04,1.357960e-04
1045.400,1.389408e-04,1.374873e-04
1045.600,1.400708e-04,1.391182e-04
1045.800,1.418941e-04,1.406733e-04
1046.000,1.419160e-04,1.421473e-04
1046.200,1.443980e-04,1.435481e-04
1046.400,1.468469e-04,1.448963e-04
1046.600,1.471836e-04,1.462188e-04
1046.800,1.456490e-04,1.475364e-04
1047.000,1.494092e-04,1.488573e-04
1047.200,1.508564e-04,1.501709e-04
1047.400,1.528473e-04,1.514545e-04
1047.600,1.543531e-04,1.526834e-04
1047.800,1.551434e-04,1.538445e-04
1048.000,1.547731e-04,1.549447e-04
1048.200,1.561779e-04,1.560103e-04
1048.400,1.570492e-04,1.570766e-04
1048.600,1.580848e-04,1.581738e-04
1048.800,1.599525e-04,1.593108e-04
1049.000,1.610413e-04,1.604702e-04
1049.200,1.617574e-04,1.616109e-04
1049.400,1.649566e-04,1.626832e-04
1049.600,1.638709e-04,1.636497e-04
1049.800,1.653204e-04,1.644995e-04
1050.000,1.664165e-04,1.652581e-04
1050.200,1.661653e-04,1.659776e-04
1050.400,1.664806e-04,1.667226e-04
1050.600,1.658754e-04,1.675476e-04
1050.800,1.689306e-04,1.684772e-04
1051.000,1.697526e-04,1.695015e-04
1051.200,1.719846e-04,1.705830e-04
1051.400,1.739929e-04,1.716738e-04
1051.600,1.732315e-04,1.727369e-04
1051.800,1.749390e-04,1.737601e-04
1052.000,1.740732e-04,1.747561e-04
1052.200,1.748215e-04,1.757563e-04
1052.400,1.785696e-04,1.767931e-04
1052.600,1.773359e-04,1.778888e-04
1052.800,1.801391e-04,1.790500e-04
1053.000,1.822941e-04,1.802714e-04
1053.200,1.810601e-04,1.815453e-04
1053.400,1.846002e-04,1.828697e-04
1053.600,1.844771e-04,1.842498e-04
1053.800,1.859455e-04,1.856941e-04
1054.000,1.874900e-04,1.872095e-04
1054.200,1.895023e-04,1.887971e-04
1054.400,1.915628e-04,1.904501e-04
1054.600,1.951459e-04,1.921650e-04
1054.800,1.939724e-04,1.939476e-04
1055.000,1.970746e-04,1.958161e-04
1055.200,1.978124e-04,1.978005e-04
1055.400,2.015032e-04,1.999318e-04
1055.600,2.023276e-04,2.022320e-04
1055.800,2.058685e-04,2.047066e-04
1056.000,2.087545e-04,2.073431e-04
1056.200,2.126398e-04,2.101199e-04
1056.400,2.163183e-04,2.130193e-04
1056.600,2.162222e-04,2.160380e-04
1056.800,2.198798e-04,2.191937e-04
1057.000,2.259868e-04,2.225211e-04
1057.200,2.268111e-04,2.260623e-04
1057.400,2.312174e-04,2.298543e-04
1057.600,2.361288e-04,2.339198e-04
1057.800,2.408041e-04,2.382633e-04
1058.000,2.455874e-04,2.428748e-04
1058.200,2.499699e-04,2.477375e-04
1058.400,2.562819e-04,2.528409e-04
1058.600,2.609112e-04,2.581918e-04
1058.800,2.681702e-04,2.638189e-04
1059.000,2.726347e-04,2.697673e-04
1059.200,2.778755e-04,2.760974e-04
1059.400,2.866127e-04,2.828726e-04
1059.600,2.930925e-04,2.901544e-04
1059.800,3.035531e-04,2.979894e-04
1060.000,3.114090e-04,3.064075e-04
1060.200,3.192363e-04,3.154186e-04
1060.400,3.284750e-04,3.250159e-04
1060.600,3.403725e-04,3.351755e-04
1060.800,3.529565e-04,3.458703e-04
1061.000,3.657993e-04,3.570860e-04
1061.200,3.740381e-04,3.688334e-04
1061.400,3.868841e-04,3.811660e-04
1061.600,4.033069e-04,3.941784e-04
1061.800,4.147354e-04,4.080046e-04
1062.000,4.303090e-04,4.227960e-04
1062.200,4.440985e-04,4.387039e-04
1062.400,4.669714e-04,4.558490e-04
1062.600,4.835255e-04,4.743182e-04
1062.800,5.049557e-04,4.941644e-04
1063.000,5.262856e-04,5.154230e-04
1063.200,5.522052e-04,5.381337e-04
1063.400,5.771445e-04,5.623608e-04
1063.600,6.007347e-04,5.882136e-04
1063.800,6.323617e-04,6.158443e-04
1064.000,6.588899e-04,6.454515e-04
1064.200,6.970147e-04,6.772496e-04
1064.400,7.292227e-04,7.114756e-04
1064.600,7.686039e-04,7.483702e-04
1064.800,8.069875e-04,7.882055e-04
1065.000,8.607380e-04,8.312739e-04
1065.200,9.038903e-04,8.779164e-04
1065.400,9.562276e-04,9.285189e-04
1065.600,1.009232e-03,9.835105e-04
1065.800,1.075885e-03,1.043336e-03
1066.000,1.147631e-03,1.108434e-03
1066.200,1.217510e-03,1.179249e-03
1066.400,1.300874e-03,1.256241e-03
1066.600,1.380836e-03,1.339947e-03
1066.800,1.494146e-03,1.431000e-03
1067.000,1.585241e-03,1.530235e-03
1067.200,1.703705e-03,1.638666e-03
1067.400,1.809089e-03,1.757541e-03
1067.600,1.971060e-03,1.888216e-03
1067.800,2.110067e-03,2.032151e-03
1068.000,2.278213e-03,2.190826e-03
1068.200,2.450685e-03,2.365739e-03
1068.400,2.669294e-03,2.558374e-03
1068.600,2.900088e-03,2.770268e-03
1068.800,3.130673e-03,3.003100e-03
1069.000,3.397848e-03,3.258707e-03
1069.200,3.676376e-03,3.539144e-03
1069.400,4.038322e-03,3.846562e-03
1069.600,4.351010e-03,4.183300e-03
1069.800,4.762994e-03,4.551737e-03
1070.000,5.129966e-03,4.954398e-03
1070.200,5.672636e-03,5.393820e-03
1070.400,6.128507e-03,5.872673e-03
1070.600,6.665464e-03,6.393608e-03
1070.800,7.220951e-03,6.959191e-03
1071.000,7.903293e-03,7.571552e-03
1071.200,8.588579e-03,8.232167e-03
1071.400,9.282413e-03,8.941773e-03
1071.600,1.009463e-02,9.700389e-03
1071.800,1.091594e-02,1.050764e-02
1072.000,1.191033e-02,1.136303e-02
1072.200,1.271522e-02,1.226657e-02
1072.400,1.373222e-02,1.321881e-02
1072.600,1.465561e-02,1.422109e-02
1072.800,1.588554e-02,1.527487e-02
1073.000,1.692650e-02,1.638157e-02
1073.200,1.815436e-02,1.754191e-02
1073.400,1.928378e-02,1.875584e-02
1073.600,2.072705e-02,2.002237e-02
1073.800,2.208792e-02,2.133990e-02
1074.000,2.340738e-02,2.270669e-02
1074.200,2.481362e-02,2.412110e-02
1074.400,2.627635e-02,2.558191e-02
1074.600,2.798597e-02,2.708882e-02
1074.800,2.939771e-02,2.864258e-02
1075.000,3.109280e-02,3.024506e-02
1075.200,3.255821e-02,3.189910e-02
1075.400,3.461437e-02,3.360724e-02
1075.600,3.618267e-02,3.536998e-02
1075.800,3.803257e-02,3.718311e-02
1076.000,3.972445e-02,3.903542e-02
1076.200,4.183189e-02,4.090782e-02
1076.400,4.377137e-02,4.277538e-02
1076.600,4.570855e-02,4.461277e-02
1076.800,4.775708e-02,4.640151e-02
1077.000,4.966197e-02,4.813743e-02
1077.200,5.087344e-02,4.983482e-02
1077.400,5.213233e-02,5.152642e-02
1077.600,5.376883e-02,5.325746e-02
1077.800,5.551668e-02,5.507678e-02
1078.000,5.806440e-02,5.702655e-02
1078.200,6.011075e-02,5.913504e-02
1078.400,6.255855e-02,6.141354e-02
1078.600,6.497339e-02,6.385820e-02
1078.800,6.797177e-02,6.645484e-02
1079.000,7.072821e-02,6.918486e-02
1079.200,7.349685e-02,7.203044e-02
1079.400,7.637811e-02,7.497691e-02
1079.600,7.947419e-02,7.801318e-02
1079.800,8.291261e-02,8.113023e-02
1080.000,8.580610e-02,8.431975e-02
1080.200,8.926155e-02,8.757267e-02
1080.400,9.230173e-02,9.087903e-02
1080.600,9.623208e-02,9.422759e-02
1080.800,9.927903e-02,9.760687e-02
1081.000,1.027301e-01,1.010052e-01
1081.200,1.058009e-01,1.044110e-01
1081.400,1.096292e-01,1.078118e-01
1081.600,1.129910e-01,1.111939e-01
1081.800,1.161358e-01,1.145415e-01
1082.000,1.193268e-01,1.178372e-01
1082.200,1.227260e-01,1.210634e-01
1082.400,1.260367e-01,1.242032e-01
1082.600,1.287351e-01,1.272431e-01
1082.800,1.317789e-01,1.301747e-01
1083.000,1.342365e-01,1.329953e-01
1083.200,1.372293e-01,1.357082e-01
1083.400,1.395407e-01,1.383212e-01
1083.600,1.421835e-01,1.408456e-01
1083.800,1.443180e-01,1.432943e-01
1084.000,1.469713e-01,1.456817e-01
1084.200,1.493041e-01,1.480226e-01
1084.400,1.515079e-01,1.503329e-01
1084.600,1.538288e-01,1.526301e-01
1084.800,1.559435e-01,1.549331e-01
1085.000,1.586325e-01,1.572626e-01
1085.200,1.608165e-01,1.596402e-01
1085.400,1.634030e-01,1.620886e-01
1085.600,1.657112e-01,1.646315e-01
1085.800,1.690194e-01,1.672936e-01
1086.000,1.715235e-01,1.701010e-01
1086.200,1.747164e-01,1.730812e-01
1086.400,1.776543e-01,1.762621e-01
1086.600,1.815243e-01,1.796705e-01
1086.800,1.851552e-01,1.833305e-01
1087.000,1.893654e-01,1.872624e-01
1087.200,1.934462e-01,1.914815e-01
1087.400,1.984605e-01,1.959987e-01
1087.600,2.036349e-01,2.008218e-01
1087.800,2.085930e-01,2.059571e-01
1088.000,2.141056e-01,2.114114e-01
1088.200,2.200191e-01,2.171932e-01
1088.400,2.269807e-01,2.233125e-01
1088.600,2.330627e-01,2.297810e-01
1088.800,2.401254e-01,2.366099e-01
1089.000,2.467418e-01,2.438088e-01
1089.200,2.557742e-01,2.513833e-01
1089.400,2.634906e-01,2.593331e-01
1089.600,2.717628e-01,2.676511e-01
1089.800,2.802361e-01,2.763224e-01
1090.000,2.899460e-01,2.853242e-01
1090.200,2.997236e-01,2.946262e-01
1090.400,3.087580e-01,3.041923e-01
1090.600,3.191160e-01,3.139812e-01
1090.800,3.282338e-01,3.239496e-01
1091.000,3.399087e-01,3.340524e-01
1091.200,3.489201e-01,3.442437e-01
1091.400,3.600822e-01,3.544762e-01
1091.600,3.687090e-01,3.646991e-01
1091.800,3.801863e-01,3.748551e-01
1092.000,3.896146e-01,3.848782e-01
1092.200,3.994790e-01,3.946932e-01
1092.400,4.086433e-01,4.042158e-01
1092.600,4.180801e-01,4.133581e-01
1092.800,4.266077e-01,4.220323e-01
1093.000,4.340693e-01,4.301569e-01
1093.200,4.414219e-01,4.376603e-01
1093.400,4.474660e-01,4.444840e-01
1093.600,4.537360e-01,4.505830e-01
1093.800,4.585490e-01,4.559247e-01
1094.000,4.626442e-01,4.604894e-01
1094.200,4.658585e-01,4.642691e-01
1094.400,4.690270e-01,4.672687e-01
1094.600,4.704832e-01,4.695049e-01
1094.800,4.714436e-01,4.710073e-01
1095.000,4.720192e-01,4.718158e-01
1095.200,4.719579e-01,4.719809e-01
1095.400,4.713287e-01,4.715601e-01
1095.600,4.699241e-01,4.706165e-01
1095.800,4.682700e-01,4.692170e-01
1096.000,4.665143e-01,4.674307e-01
1096.200,4.639003e-01,4.653280e-01
1096.400,4.621384e-01,4.629780e-01
1096.600,4.587698e-01,4.604487e-01
1096.800,4.561906e-01,4.578050e-01
1097.000,4.539328e-01,4.551090e-01
1097.200,4.510357e-01,4.524193e-01
1097.400,4.485989e-01,4.497911e-01
1097.600,4.459486e-01,4.472764e-01
1097.800,4.435747e-01,4.449241e-01
1098.000,4.417505e-01,4.427792e-01
1098.200,4.401270e-01,4.408831e-01
1098.400,4.384356e-01,4.392732e-01
1098.600,4.375987e-01,4.379835e-01
1098.800,4.364859e-01,4.370440e-01
1099.000,4.364850e-01,4.364826e-01
1099.200,4.362286e-01,4.363231e-01
1099.400,4.369422e-01,4.365877e-01
1099.600,4.376481e-01,4.372944e-01
1099.800,4.393592e-01,4.384596e-01
1100.000,4.411619e-01,4.400962e-01
1100.200,4.432719e-01,4.422168e-01
1100.400,4.464479e-01,4.448330e-01
1100.600,4.499488e-01,4.479553e-01
1100.800,4.534736e-01,4.515938e-01
1101.000,4.578614e-01,4.557575e-01
1101.200,4.628744e-01,4.604547e-01
1101.400,4.691670e-01,4.656921e-01
1101.600,4.741642e-01,4.714785e-01
1101.800,4.818965e-01,4.778249e-01
1102.000,4.877607e-01,4.847484e-01
1102.200,4.967380e-01,4.922687e-01
1102.400,5.044754e-01,5.004091e-01
1102.600,5.142061e-01,5.091911e-01
1102.800,5.222316e-01,5.186315e-01
1103.000,5.340448e-01,5.287358e-01
1103.200,5.457046e-01,5.394982e-01
1103.400,5.568276e-01,5.509000e-01
1103.600,5.686964e-01,5.629125e-01
1103.800,5.810859e-01,5.754997e-01
1104.000,5.967957e-01,5.886212e-01
1104.200,6.086419e-01,6.022352e-01
1104.400,6.237656e-01,6.162986e-01
1104.600,6.363336e-01,6.307674e-01
1104.800,6.541753e-01,6.455927e-01
1105.000,6.682730e-01,6.607164e-01
1105.200,6.834259e-01,6.760676e-01
1105.400,6.976867e-01,6.915542e-01
1105.600,7.150684e-01,7.070611e-01
1105.800,7.297215e-01,7.224482e-01
1106.000,7.454048e-01,7.375532e-01
1106.200,7.589683e-01,7.521976e-01
1106.400,7.729167e-01,7.661980e-01
1106.600,7.863688e-01,7.793762e-01
1106.800,7.972761e-01,7.915679e-01
1107.000,8.086712e-01,8.026262e-01
1107.200,8.158869e-01,8.124206e-01
1107.400,8.247719e-01,8.208366e-01
1107.600,8.307733e-01,8.277656e-01
1107.800,8.348772e-01,8.331065e-01
1108.000,8.390580e-01,8.367640e-01
1108.200,8.397950e-01,8.386589e-01
1108.400,8.383966e-01,8.387349e-01
1108.600,8.358564e-01,8.369691e-01
1108.800,8.313977e-01,8.333773e-01
1109.000,8.253961e-01,8.280185e-01
1109.200,8.172020e-01,8.209887e-01
1109.400,8.070717e-01,8.124109e-01
1109.600,7.968044e-01,8.024246e-01
1109.800,7.859703e-01,7.911724e-01
1110.000,7.705302e-01,7.787956e-01
1110.200,7.590533e-01,7.654294e-01
1110.400,7.440975e-01,7.512089e-01
1110.600,7.297229e-01,7.362721e-01
1110.800,7.127384e-01,7.207680e-01
1111.000,6.957816e-01,7.048568e-01
1111.200,6.799816e-01,6.887048e-01
1111.400,6.645724e-01,6.724771e-01
1111.600,6.481416e-01,6.563245e-01
1111.800,6.310159e-01,6.403748e-01
1112.000,6.174301e-01,6.247255e-01
1112.200,6.010960e-01,6.094449e-01
1112.400,5.881586e-01,5.945756e-01
1112.600,5.722933e-01,5.801443e-01
1112.800,5.599410e-01,5.661687e-01
1113.000,5.456545e-01,5.526659e-01
1113.200,5.340614e-01,5.396561e-01
1113.400,5.206354e-01,5.271609e-01
1113.600,5.088131e-01,5.152041e-01
1113.800,4.985494e-01,5.038055e-01
1114.000,4.877453e-01,4.929791e-01
1114.200,4.780426e-01,4.827301e-01
1114.400,4.678389e-01,4.730551e-01
1114.600,4.597580e-01,4.639448e-01
1114.800,4.513636e-01,4.553850e-01
1115.000,4.441186e-01,4.473589e-01
1115.200,4.356004e-01,4.398489e-01
1115.400,4.295801e-01,4.328377e-01
1115.600,4.233264e-01,4.263083e-01
1115.800,4.178770e-01,4.202458e-01
1116.000,4.118822e-01,4.146365e-01
1116.200,4.068604e-01,4.094705e-01
1116.400,4.027037e-01,4.047406e-01
1116.600,3.985929e-01,4.004440e-01
1116.800,3.949442e-01,3.965793e-01
1117.000,3.913713e-01,3.931454e-01
1117.200,3.885726e-01,3.901404e-01
1117.400,3.865835e-01,3.875587e-01
1117.600,3.845819e-01,3.853917e-01
1117.800,3.826155e-01,3.836274e-01
1118.000,3.821739e-01,3.822537e-01
1118.200,3.809680e-01,3.812595e-01
1118.400,3.804940e-01,3.806376e-01
1118.600,3.803374e-01,3.803834e-01
1118.800,3.806293e-01,3.804967e-01
1119.000,3.815048e-01,3.809793e-01
1119.200,3.823290e-01,3.818347e-01
1119.400,3.840160e-01,3.830651e-01
1119.600,3.855717e-01,3.846714e-01
1119.800,3.876185e-01,3.866537e-01
1120.000,3.906205e-01,3.890106e-01
1120.200,3.929509e-01,3.917415e-01
1120.400,3.969773e-01,3.948465e-01
1120.600,4.002166e-01,3.983307e-01
1120.800,4.046401e-01,4.022030e-01
1121.000,4.081946e-01,4.064777e-01
1121.200,4.139139e-01,4.111695e-01
1121.400,4.190910e-01,4.162924e-01
1121.600,4.245789e-01,4.218544e-01
1121.800,4.303184e-01,4.278558e-01
1122.000,4.380929e-01,4.342892e-01
1122.200,4.454760e-01,4.411428e-01
1122.400,4.520144e-01,4.484068e-01
1122.600,4.604018e-01,4.560786e-01
1122.800,4.680922e-01,4.641674e-01
1123.000,4.779886e-01,4.726911e-01
1123.200,4.855729e-01,4.816753e-01
1123.400,4.960051e-01,4.911465e-01
1123.600,5.052686e-01,5.011279e-01
1123.800,5.180933e-01,5.116355e-01
1124.000,5.286719e-01,5.226791e-01
1124.200,5.403493e-01,5.342623e-01
1124.400,5.517109e-01,5.463839e-01
1124.600,5.650591e-01,5.590368e-01
1124.800,5.796424e-01,5.722048e-01
1125.000,5.925409e-01,5.858615e-01
1125.200,6.070691e-01,5.999690e-01
1125.400,6.207169e-01,6.144826e-01
1125.600,6.389601e-01,6.293550e-01
1125.800,6.518524e-01,6.445417e-01
1126.000,6.681701e-01,6.600052e-01
1126.200,6.820980e-01,6.757123e-01
1126.400,6.998845e-01,6.916288e-01
1126.600,7.153735e-01,7.077099e-01
1126.800,7.321345e-01,7.238950e-01
1127.000,7.473102e-01,7.401014e-01
1127.200,7.644507e-01,7.562296e-01
1127.400,7.805469e-01,7.721663e-01
1127.600,7.953823e-01,7.877952e-01
1127.800,8.108488e-01,8.030026e-01
1128.000,8.240501e-01,8.176837e-01
1128.200,8.391314e-01,8.317434e-01
1128.400,8.512255e-01,8.450923e-01
1128.600,8.635740e-01,8.576441e-01
1128.800,8.743454e-01,8.693106e-01
1129.000,8.856280e-01,8.800034e-01
1129.200,8.941389e-01,8.896304e-01
1129.400,9.015482e-01,8.981028e-01
1129.600,9.093056e-01,9.053384e-01
1129.800,9.136485e-01,9.112713e-01
1130.000,9.187480e-01,9.158552e-01
1130.200,9.198000e-01,9.190677e-01
1130.400,9.223049e-01,9.209099e-01
1130.600,9.208678e-01,9.214050e-01
1130.800,9.190179e-01,9.205934e-01
1131.000,9.175595e-01,9.185265e-01
1131.200,9.136304e-01,9.152651e-01
1131.400,9.088119e-01,9.108743e-01
1131.600,9.015661e-01,9.054277e-01
1131.800,8.956633e-01,8.990040e-01
1132.000,8.876439e-01,8.916899e-01
1132.200,8.798305e-01,8.835789e-01
1132.400,8.698052e-01,8.747690e-01
1132.600,8.600279e-01,8.653593e-01
1132.800,8.502138e-01,8.554447e-01
1133.000,8.398138e-01,8.451134e-01
1133.200,8.290282e-01,8.344440e-01
1133.400,8.172053e-01,8.235089e-01
1133.600,8.073915e-01,8.123741e-01
1133.800,7.952066e-01,8.011067e-01
1134.000,7.855454e-01,7.897746e-01
1134.200,7.710875e-01,7.784483e-01
1134.400,7.617004e-01,7.671984e-01
1134.600,7.503446e-01,7.560902e-01
1134.800,7.395109e-01,7.451808e-01
1135.000,7.297499e-01,7.345176e-01
1135.200,7.187376e-01,7.241397e-01
1135.400,7.096539e-01,7.140807e-01
1135.600,6.994125e-01,7.043716e-01
1135.800,6.905914e-01,6.950408e-01
1136.000,6.805498e-01,6.861122e-01
1136.200,6.741930e-01,6.776026e-01
1136.400,6.651180e-01,6.695194e-01
1136.600,6.589815e-01,6.618611e-01
1136.800,6.506960e-01,6.546202e-01
1137.000,6.448466e-01,6.477887e-01
1137.200,6.383704e-01,6.413621e-01
1137.400,6.327611e-01,6.353431e-01
1137.600,6.266105e-01,6.297375e-01
1137.800,6.221228e-01,6.245539e-01
1138.000,6.175253e-01,6.197985e-01
1138.200,6.134477e-01,6.154716e-01
1138.400,6.096343e-01,6.115681e-01
1138.600,6.067300e-01,6.080781e-01
1138.800,6.039728e-01,6.049916e-01
1139.000,6.009833e-01,6.023002e-01
1139.200,5.988561e-01,6.000003e-01
1139.400,5.973716e-01,5.980904e-01
1139.600,5.960393e-01,5.965721e-01
1139.800,5.948144e-01,5.954448e-01
1140.000,5.941921e-01,5.947063e-01
1140.200,5.946491e-01,5.943504e-01
1140.400,5.948852e-01,5.943699e-01
1140.600,5.949655e-01,5.947572e-01
1140.800,5.959690e-01,5.955061e-01
1141.000,5.970613e-01,5.966114e-01
1141.200,5.991782e-01,5.980685e-01
1141.400,6.006957e-01,5.998724e-01
1141.600,6.034976e-01,6.020170e-01
1141.800,6.056940e-01,6.044961e-01
1142.000,6.091564e-01,6.073036e-01
1142.200,6.120107e-01,6.104363e-01
1142.400,6.158619e-01,6.138935e-01
1142.600,6.194611e-01,6.176781e-01
1142.800,6.240621e-01,6.217935e-01
1143.000,6.285588e-01,6.262411e-01
1143.200,6.334333e-01,6.310177e-01
1143.400,6.383108e-01,6.361131e-01
1143.600,6.441634e-01,6.415103e-01
1143.800,6.508086e-01,6.471860e-01
1144.000,6.562927e-01,6.531139e-01
1144.200,6.623842e-01,6.592674e-01
1144.400,6.681007e-01,6.656224e-01
1144.600,6.762341e-01,6.721595e-01
1144.800,6.822607e-01,6.788649e-01
1145.000,6.895232e-01,6.857293e-01
1145.200,6.955909e-01,6.927454e-01
1145.400,7.038690e-01,6.999040e-01
1145.600,7.105852e-01,7.071892e-01
1145.800,7.177783e-01,7.145763e-01
1146.000,7.254554e-01,7.220304e-01
1146.200,7.339194e-01,7.295096e-01
1146.400,7.412894e-01,7.369692e-01
1146.600,7.477357e-01,7.443672e-01
1146.800,7.553362e-01,7.516673e-01
1147.000,7.617722e-01,7.588407e-01
1147.200,7.698926e-01,7.658628e-01
1147.400,7.753592e-01,7.727095e-01
1147.600,7.830657e-01,7.793518e-01
1147.800,7.885204e-01,7.857543e-01
1148.000,7.946619e-01,7.918768e-01
1148.200,8.009685e-01,7.976759e-01
1148.400,8.055739e-01,8.031112e-01
1148.600,8.109094e-01,8.081484e-01
1148.800,8.147534e-01,8.127628e-01
1149.000,8.189819e-01,8.169374e-01
1149.200,8.218620e-01,8.206594e-01
1149.400,8.257552e-01,8.239156e-01
1149.600,8.271332e-01,8.266881e-01
1149.800,8.304027e-01,8.289535e-01
1150.000,8.308842e-01,8.306838e-01
1150.200,8.332717e-01,8.318528e-01
1150.400,8.327912e-01,8.324408e-01
1150.600,8.318179e-01,8.324423e-01
1150.800,8.316295e-01,8.318658e-01
1151.000,8.300453e-01,8.307327e-01
1151.200,8.276624e-01,8.290704e-01
1151.400,8.259657e-01,8.269061e-01
1151.600,8.217204e-01,8.242603e-01
1151.800,8.197540e-01,8.211454e-01
1152.000,8.159575e-01,8.175692e-01
1152.200,8.121384e-01,8.135389e-01
1152.400,8.063538e-01,8.090703e-01
1152.600,8.019161e-01,8.041907e-01
1152.800,7.956685e-01,7.989404e-01
1153.000,7.909700e-01,7.933677e-01
1153.200,7.841189e-01,7.875236e-01
1153.400,7.774687e-01,7.814539e-01
1153.600,7.725304e-01,7.751970e-01
1153.800,7.657424e-01,7.687820e-01
1154.000,7.586674e-01,7.622321e-01
1154.200,7.527804e-01,7.555695e-01
1154.400,7.450883e-01,7.488186e-01
1154.600,7.379947e-01,7.420071e-01
1154.800,7.326343e-01,7.351652e-01
1155.000,7.243021e-01,7.283220e-01
1155.200,7.180134e-01,7.215030e-01
1155.400,7.112601e-01,7.147290e-01
1155.600,7.047922e-01,7.080169e-01
1155.800,6.982350e-01,7.013837e-01
1156.000,6.924033e-01,6.948495e-01
1156.200,6.847911e-01,6.884384e-01
1156.400,6.789007e-01,6.821792e-01
1156.600,6.728210e-01,6.761006e-01
1156.800,6.671467e-01,6.702276e-01
1157.000,6.620303e-01,6.645790e-01
1157.200,6.565700e-01,6.591649e-01
1157.400,6.520504e-01,6.539879e-01
1157.600,6.457098e-01,6.490473e-01
1157.800,6.423667e-01,6.443403e-01
1158.000,6.378365e-01,6.398658e-01
1158.200,6.341914e-01,6.356264e-01
1158.400,6.291785e-01,6.316251e-01
1158.600,6.260972e-01,6.278662e-01
1158.800,6.224888e-01,6.243531e-01
1159.000,6.195796e-01,6.210890e-01
1159.200,6.169663e-01,6.180769e-01
1159.400,6.144279e-01,6.153222e-01
1159.600,6.115755e-01,6.128326e-01
1159.800,6.093976e-01,6.106182e-01
1160.000,6.076984e-01,6.086903e-01
1160.200,6.059174e-01,6.070584e-01
1160.400,6.055190e-01,6.057284e-01
1160.600,6.046981e-01,6.047008e-01
1160.800,6.032696e-01,6.039709e-01
1161.000,6.033285e-01,6.035288e-01
1161.200,6.036921e-01,6.033632e-01
1161.400,6.034449e-01,6.034625e-01
1161.600,6.040918e-01,6.038181e-01
1161.800,6.053197e-01,6.044250e-01
