ILDIALCT,ilab_v1,FITS/CSV file dialect
499.000,1.000000e-10,1.119450e-06
500.000,1.000000e-10,1.196930e-06
501.000,6.291200e-07,1.284720e-06
502.000,1.347930e-06,1.373460e-06
503.000,2.475920e-06,1.445120e-06
504.000,1.000000e-10,1.477170e-06
505.000,8.981200e-07,1.450650e-06
506.000,1.965250e-06,1.357760e-06
507.000,1.000000e-10,1.206370e-06
508.000,1.000000e-10,1.020830e-06
509.000,3.405600e-07,8.356100e-07
510.000,1.000000e-10,6.851000e-07
511.000,1.000000e-10,5.925600e-07
512.000,1.611500e-07,5.651500e-07
513.000,7.384300e-07,5.914400e-07
514.000,1.000000e-10,6.474500e-07
515.000,1.258110e-06,7.068100e-07
516.000,1.000000e-10,7.502500e-07
517.000,1.000000e-10,7.720600e-07
518.000,1.000000e-10,7.797700e-07
519.000,4.154600e-07,7.886100e-07
520.000,1.000000e-10,8.137400e-07
521.000,1.000000e-10,8.619500e-07
522.000,7.334300e-07,9.306200e-07
523.000,1.000000e-10,1.010510e-06
524.000,2.614340e-06,1.089220e-06
525.000,1.067200e-07,1.156920e-06
526.000,8.138400e-07,1.208250e-06
527.000,1.000000e-10,1.239880e-06
528.000,1.152340e-06,1.250240e-06
529.000,1.821500e-06,1.238010e-06
530.000,1.000000e-10,1.204370e-06
531.000,1.000000e-10,1.155860e-06
532.000,1.078590e-06,1.105870e-06
533.000,5.383100e-07,1.071580e-06
534.000,9.846400e-07,1.067350e-06
535.000,1.140200e-07,1.097520e-06
536.000,8.947800e-07,1.152780e-06
537.000,2.455270e-06,1.211070e-06
538.000,1.000000e-10,1.246920e-06
539.000,1.062390e-06,1.242860e-06
540.000,2.231870e-06,1.198330e-06
541.000,2.985000e-07,1.131140e-06
542.000,1.000000e-10,1.068950e-06
543.000,1.000000e-10,1.038230e-06
544.000,1.000000e-10,1.050570e-06
545.000,9.225400e-07,1.096920e-06
546.000,1.000000e-10,1.151000e-06
547.000,2.232850e-06,1.179620e-06
548.000,1.688150e-06,1.157700e-06
549.000,3.439000e-07,1.080410e-06
550.000,1.440710e-06,9.671700e-07
551.000,6.200600e-07,8.547700e-07
552.000,8.034000e-08,7.842000e-07
553.000,1.898900e-07,7.863000e-07
554.000,1.000000e-10,8.715300e-07
555.000,9.824000e-07,1.026520e-06
556.000,1.894330e-06,1.221720e-06
557.000,2.721270e-06,1.423350e-06
558.000,1.000000e-10,1.601840e-06
559.000,9.961600e-07,1.741400e-06
560.000,1.000000e-10,1.838620e-06
561.000,2.064260e-06,1.898110e-06
562.000,1.950280e-06,1.925970e-06
563.000,1.523700e-06,1.927720e-06
564.000,2.898880e-06,1.907620e-06
565.000,2.025690e-06,1.869760e-06
566.000,1.000000e-10,1.819000e-06
567.000,1.174320e-06,1.761230e-06
568.000,1.453040e-06,1.699810e-06
569.000,8.907300e-07,1.632050e-06
570.000,1.824070e-06,1.551610e-06
571.000,3.267210e-06,1.451310e-06
572.000,1.024900e-06,1.326870e-06
573.000,1.000000e-10,1.183410e-06
574.000,1.839700e-07,1.036650e-06
575.000,1.380940e-06,9.081700e-07
576.000,5.329400e-07,8.191900e-07
577.000,1.000000e-10,7.842300e-07
578.000,1.000000e-10,8.061900e-07
579.000,1.000000e-10,8.747800e-07
580.000,9.821500e-07,9.708200e-07
581.000,9.062100e-07,1.071570e-06
582.000,2.657090e-06,1.155680e-06
583.000,4.457800e-07,1.208510e-06
584.000,3.615300e-07,1.225290e-06
585.000,2.628950e-06,1.211180e-06
586.000,1.000000e-10,1.178450e-06
587.000,2.838300e-07,1.143590e-06
588.000,1.000000e-10,1.123880e-06
589.000,1.000000e-10,1.132100e-06
590.000,1.000000e-10,1.175890e-06
591.000,1.000000e-10,1.255890e-06
592.000,2.098140e-06,1.365710e-06
593.000,2.843900e-07,1.491270e-06
594.000,1.000000e-10,1.612360e-06
595.000,1.928250e-06,1.705790e-06
596.000,2.859580e-06,1.750250e-06
597.000,1.000000e-10,1.732490e-06
598.000,1.000000e-10,1.651390e-06
599.000,1.118050e-06,1.520100e-06
600.000,1.000000e-10,1.362370e-06
601.000,6.794000e-07,1.207120e-06
602.000,1.037390e-06,1.081990e-06
603.000,1.000000e-10,1.005910e-06
604.000,1.000000e-10,9.844600e-07
605.000,1.161520e-06,1.012620e-06
606.000,5.500600e-07,1.075320e-06
607.000,1.208980e-06,1.151560e-06
608.000,1.000000e-10,1.219050e-06
609.000,1.593960e-06,1.259280e-06
610.000,1.132490e-06,1.261280e-06
611.000,1.000000e-10,1.225400e-06
612.000,2.036310e-06,1.162160e-06
613.000,2.361100e-07,1.088720e-06
614.000,1.000000e-10,1.021410e-06
615.000,1.000000e-10,9.696800e-07
616.000,4.463900e-07,9.330400e-07
617.000,2.898610e-06,9.034900e-07
618.000,7.418800e-07,8.719400e-07
619.000,9.171200e-07,8.352200e-07
620.000,4.706300e-07,7.993700e-07
621.000,1.000000e-10,7.778300e-07
622.000,4.677500e-07,7.844500e-07
623.000,2.133700e-07,8.254000e-07
624.000,1.000000e-10,8.939900e-07
625.000,1.774680e-06,9.715600e-07
626.000,1.000000e-10,1.033160e-06
627.000,1.000000e-10,1.057800e-06
628.000,9.096300e-07,1.035060e-06
629.000,1.000000e-10,9.698500e-07
630.000,7.499600e-07,8.782200e-07
631.000,5.101000e-07,7.857200e-07
632.000,7.863500e-07,7.189600e-07
633.000,9.238400e-07,6.990600e-07
634.000,1.000000e-10,7.378700e-07
635.000,1.000000e-10,8.322300e-07
636.000,1.044000e-07,9.668500e-07
637.000,1.558560e-06,1.116640e-06
638.000,1.000000e-10,1.252310e-06
639.000,2.777170e-06,1.347320e-06
640.000,3.767100e-07,1.384200e-06
641.000,9.683600e-07,1.359240e-06
642.000,5.781400e-07,1.282590e-06
643.000,2.803300e-06,1.174440e-06
644.000,7.044200e-07,1.059140e-06
645.000,1.000000e-10,9.584200e-07
646.000,9.582000e-08,8.863000e-07
647.000,4.832300e-07,8.470600e-07
648.000,1.778650e-06,8.358600e-07
649.000,1.000000e-10,8.424600e-07
650.000,6.403800e-07,8.547800e-07
651.000,6.808100e-07,8.618900e-07
652.000,1.000000e-10,8.556700e-07
653.000,1.000000e-10,8.308200e-07
654.000,1.000000e-10,7.854900e-07
655.000,9.466300e-07,7.215000e-07
656.000,1.000000e-10,6.450300e-07
657.000,5.062500e-07,5.663000e-07
658.000,3.638300e-07,5.014200e-07
659.000,4.075200e-07,4.690000e-07
660.000,2.829400e-07,4.870900e-07
661.000,5.231600e-07,5.647900e-07
662.000,3.860100e-07,6.994700e-07
663.000,1.000000e-10,8.758500e-07
664.000,1.000000e-10,1.068100e-06
665.000,1.000000e-10,1.248490e-06
666.000,2.142410e-06,1.394890e-06
667.000,1.984050e-06,1.496470e-06
668.000,9.576800e-07,1.554940e-06
669.000,1.000000e-10,1.579960e-06
670.000,1.405960e-06,1.583650e-06
671.000,1.403370e-06,1.574000e-06
672.000,1.000000e-10,1.553340e-06
673.000,1.000000e-10,1.520150e-06
674.000,2.183770e-06,1.474350e-06
675.000,1.389080e-06,1.419890e-06
676.000,1.203000e-08,1.365510e-06
677.000,1.647380e-06,1.320600e-06
678.000,1.000000e-10,1.289540e-06
679.000,8.236500e-07,1.266110e-06
680.000,1.000000e-10,1.237020e-06
681.000,1.739010e-06,1.187270e-06
682.000,2.267090e-06,1.110000e-06
683.000,6.300800e-07,1.009470e-06
684.000,5.566800e-07,9.056800e-07
685.000,7.857000e-08,8.267600e-07
686.000,5.298200e-07,7.991400e-07
687.000,4.528200e-07,8.394000e-07
688.000,1.900280e-06,9.480200e-07
689.000,1.000000e-10,1.112450e-06
690.000,8.873400e-07,1.315780e-06
691.000,1.354060e-06,1.547150e-06
692.000,3.917980e-06,1.805810e-06
693.000,2.063980e-06,2.101960e-06
694.000,1.488280e-06,2.451420e-06
695.000,5.740200e-07,2.862490e-06
696.000,5.771840e-06,3.329390e-06
697.000,3.824430e-06,3.827290e-06
698.000,4.685130e-06,4.318370e-06
699.000,5.806910e-06,4.760700e-06
700.000,4.529710e-06,5.120610e-06
701.000,6.111350e-06,5.380430e-06
702.000,6.349010e-06,5.539110e-06
703.000,5.186650e-06,5.609140e-06
704.000,3.985160e-06,5.608110e-06
705.000,6.091370e-06,5.550910e-06
706.000,5.778170e-06,5.446800e-06
707.000,5.366290e-06,5.301080e-06
708.000,6.068920e-06,5.118950e-06
709.000,3.560970e-06,4.908590e-06
710.000,4.835530e-06,4.679800e-06
711.000,3.577980e-06,4.441550e-06
712.000,4.590490e-06,4.197840e-06
713.000,2.888240e-06,3.947820e-06
714.000,4.072290e-06,3.684580e-06
715.000,4.889390e-06,3.403400e-06
716.000,2.744110e-06,3.105540e-06
717.000,1.359160e-06,2.799900e-06
718.000,2.755010e-06,2.502830e-06
719.000,1.989120e-06,2.233460e-06
720.000,1.340700e-06,2.006770e-06
721.000,1.659400e-06,1.830350e-06
722.000,2.786370e-06,1.704900e-06
723.000,1.575200e-06,1.624200e-06
724.000,1.000000e-10,1.579350e-06
725.000,5.926200e-07,1.559950e-06
726.000,2.381660e-06,1.553530e-06
727.000,1.946620e-06,1.549150e-06
728.000,8.740800e-07,1.537680e-06
729.000,1.892600e-06,1.515980e-06
730.000,2.049230e-06,1.486440e-06
731.000,2.055460e-06,1.458190e-06
732.000,1.974700e-07,1.443000e-06
733.000,1.000000e-10,1.448280e-06
734.000,1.050700e-06,1.473650e-06
735.000,2.536320e-06,1.510760e-06
736.000,3.008700e-06,1.545550e-06
737.000,9.133900e-07,1.563320e-06
738.000,1.000000e-10,1.554860e-06
739.000,1.000000e-10,1.519800e-06
740.000,1.524360e-06,1.465440e-06
741.000,1.000000e-10,1.404510e-06
742.000,1.394320e-06,1.351300e-06
743.000,1.577640e-06,1.318190e-06
744.000,1.000000e-10,1.312610e-06
745.000,7.003200e-07,1.335020e-06
746.000,1.000000e-10,1.377780e-06
747.000,1.000000e-10,1.426240e-06
748.000,2.133540e-06,1.461410e-06
749.000,1.227870e-06,1.463170e-06
750.000,1.600880e-06,1.417760e-06
751.000,1.000000e-10,1.322660e-06
752.000,1.340760e-06,1.190070e-06
753.000,1.000000e-10,1.043820e-06
754.000,1.000000e-10,9.103800e-07
755.000,1.054800e-07,8.114400e-07
756.000,9.600900e-07,7.555100e-07
757.000,1.567000e-07,7.352000e-07
758.000,4.384200e-07,7.313400e-07
759.000,2.440060e-06,7.236800e-07
760.000,1.368360e-06,7.021100e-07
761.000,1.869300e-07,6.737900e-07
762.000,1.000000e-10,6.611200e-07
763.000,1.633200e-07,6.949100e-07
764.000,5.417300e-07,8.001500e-07
765.000,5.035000e-07,9.838400e-07
766.000,1.131270e-06,1.228470e-06
767.000,2.695090e-06,1.495260e-06
768.000,1.000000e-10,1.733780e-06
769.000,1.875320e-06,1.896410e-06
770.000,1.987430e-06,1.950430e-06
771.000,2.450780e-06,1.885220e-06
772.000,1.000000e-10,1.713720e-06
773.000,1.000000e-10,1.468490e-06
774.000,3.122000e-07,1.193260e-06
775.000,1.711340e-06,9.354800e-07
776.000,3.147600e-07,7.380500e-07
777.000,1.000000e-10,6.301000e-07
778.000,1.000000e-10,6.214300e-07
779.000,1.541000e-08,7.004900e-07
780.000,1.000000e-10,8.365200e-07
781.000,1.986430e-06,9.876100e-07
782.000,1.000000e-10,1.109890e-06
783.000,1.000000e-10,1.169740e-06
784.000,1.221560e-06,1.153050e-06
785.000,5.713200e-07,1.066320e-06
786.000,1.000000e-10,9.428200e-07
787.000,9.787300e-07,7.911400e-07
788.000,3.849600e-07,6.209500e-07
789.000,1.000000e-10,4.268900e-07
790.000,2.016600e-07,1.594300e-07
791.000,1.000000e-10,-2.098600e-07
792.000,1.118070e-06,-6.344400e-07
793.000,1.096030e-06,-9.664400e-07
794.000,3.927100e-07,-9.022300e-07
795.000,1.827410e-06,5.370000e-09
796.000,1.707350e-06,2.220620e-06
797.000,7.301200e-07,6.090110e-06
798.000,1.000000e-10,1.167233e-05
799.000,1.553210e-06,1.860528e-05
800.000,5.892990e-05,2.612598e-05
801.000,3.520870e-05,3.319816e-05
802.000,3.471475e-05,3.875312e-05
803.000,7.989072e-05,4.200329e-05
804.000,4.791920e-05,4.265203e-05
805.000,2.224060e-05,4.096871e-05
806.000,4.265862e-05,3.770482e-05
807.000,1.000000e-10,3.385858e-05
808.000,4.780950e-06,3.042703e-05
809.000,3.978309e-05,2.816572e-05
810.000,1.000000e-10,2.740947e-05
811.000,2.259980e-05,2.805946e-05
812.000,3.220308e-05,2.967692e-05
813.000,1.571481e-05,3.161971e-05
814.000,3.768223e-05,3.326318e-05
815.000,6.806919e-05,3.414200e-05
816.000,3.934704e-05,3.407817e-05
817.000,2.449399e-05,3.323699e-05
818.000,1.661867e-05,3.196989e-05
819.000,1.716395e-05,3.071368e-05
820.000,4.413882e-05,2.985236e-05
821.000,2.502816e-05,2.955978e-05
822.000,1.677523e-05,2.983113e-05
823.000,5.392055e-05,3.051983e-05
824.000,4.327543e-05,3.142899e-05
825.000,1.523131e-05,3.233432e-05
826.000,2.716588e-05,3.307778e-05
827.000,1.378439e-05,3.354345e-05
828.000,6.068129e-05,3.366036e-05
829.000,5.477359e-05,3.343812e-05
830.000,2.213577e-05,3.295159e-05
831.000,2.979354e-05,3.237681e-05
832.000,1.069203e-05,3.197111e-05
833.000,2.530408e-05,3.200432e-05
834.000,5.933190e-05,3.268498e-05
835.000,3.046622e-05,3.407907e-05
836.000,4.328489e-05,3.607640e-05
837.000,3.989820e-06,3.838501e-05
838.000,5.670111e-05,4.057877e-05
839.000,5.019608e-05,4.219336e-05
840.000,1.000000e-10,4.288329e-05
841.000,5.445237e-05,4.245854e-05
842.000,2.840429e-05,4.099518e-05
843.000,3.467094e-05,3.879813e-05
844.000,1.000000e-10,3.631366e-05
845.000,3.558443e-05,3.403867e-05
846.000,1.976911e-05,3.236194e-05
847.000,1.000000e-10,3.149020e-05
848.000,3.764948e-05,3.145127e-05
849.000,2.899475e-05,3.212267e-05
850.000,4.713295e-05,3.333406e-05
851.000,3.129884e-05,3.494539e-05
852.000,3.606746e-05,3.679994e-05
853.000,2.190137e-05,3.876364e-05
854.000,6.428502e-05,4.064157e-05
855.000,2.169468e-05,4.224473e-05
856.000,5.768344e-05,4.337550e-05
857.000,5.598955e-05,4.391313e-05
858.000,4.767324e-05,4.387355e-05
859.000,3.801827e-05,4.338343e-05
860.000,2.418974e-05,4.265982e-05
861.000,3.792450e-05,4.191813e-05
862.000,5.227920e-05,4.127151e-05
863.000,4.722681e-05,4.074292e-05
864.000,2.731015e-05,4.025526e-05
865.000,5.640208e-05,3.973233e-05
866.000,3.146087e-05,3.914466e-05
867.000,4.033184e-05,3.852912e-05
868.000,2.606874e-05,3.801159e-05
869.000,4.053615e-05,3.771906e-05
870.000,4.386860e-05,3.772605e-05
871.000,3.405406e-05,3.805101e-05
872.000,4.474018e-05,3.858224e-05
873.000,3.087998e-05,3.915232e-05
874.000,3.047328e-05,3.957882e-05
875.000,6.483301e-05,3.970860e-05
876.000,2.347417e-05,3.948468e-05
877.000,6.071715e-05,3.894203e-05
878.000,2.331473e-05,3.820422e-05
879.000,2.313562e-05,3.744712e-05
880.000,5.766223e-05,3.679383e-05
881.000,7.692950e-06,3.626365e-05
882.000,5.182326e-05,3.581150e-05
883.000,4.767088e-05,3.532949e-05
884.000,2.723224e-05,3.471743e-05
885.000,1.000000e-10,3.395679e-05
886.000,3.801768e-05,3.318211e-05
887.000,2.124089e-05,3.266279e-05
888.000,4.018266e-05,3.275090e-05
889.000,2.825626e-05,3.375246e-05
890.000,4.231487e-05,3.579485e-05
891.000,3.489224e-05,3.872933e-05
892.000,1.168130e-05,4.212414e-05
