# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
978.27 667.7427
979.02 666.8411
979.78 665.9395
980.53 665.038
981.28 664.1365
982.04 663.1336
982.79 662.1275
983.55 661.1215
984.30 660.1155
985.05 659.1096
985.81 658.1038
986.56 657.1323
987.32 656.2038
988.07 655.2754
988.82 654.3471
989.58 653.4188
990.33 652.4906
991.09 651.5625
991.84 650.7022
992.59 649.8508
993.35 648.9994
994.10 648.1481
994.86 647.2969
995.61 646.4457
996.36 645.3964
997.12 643.8691
997.87 642.3419
998.63 640.8148
999.38 639.2879
1000.13 637.7987
1000.89 636.4833
1001.64 635.2192
1002.40 633.9803
1003.15 632.7406
1003.90 631.5001
1004.66 630.2587
1005.41 629.0165
1006.17 627.7805
1006.92 627.4326
1007.67 627.0843
1008.43 626.7357
1009.18 626.3868
1009.94 626.0376
1010.69 625.6881
1011.44 625.1786
1012.20 624.3349
1012.95 623.4906
1013.71 622.6457
1014.46 621.8002
1015.21 620.954
1015.97 620.1073
1016.72 619.3695
1017.48 618.7043
1018.23 618.0386
1018.98 617.3725
1019.74 616.7058
1020.49 616.0386
1021.25 615.371
1022.00 614.8824
1022.75 614.4287
1023.51 613.9747
1024.26 613.5203
1025.02 613.0655
1025.77 612.6104
1026.52 612.1328
1027.28 611.1888
1028.03 610.2441
1028.79 609.2988
1029.54 608.3527
1030.29 607.4061
1031.05 606.4587
1031.80 605.5116
1032.56 604.5673
1033.31 603.6224
1034.06 602.6767
1034.82 601.7305
1035.57 600.7835
1036.33 599.8359
1037.08 598.965
1037.83 598.2322
1038.59 597.4989
1039.34 596.7651
1040.10 596.0307
1040.85 595.2958
1041.60 594.5603
1042.36 593.8588
1043.11 593.1972
1043.87 592.535
1044.62 591.8724
1045.37 591.2092
1046.13 590.5456
1046.88 589.8815
1047.64 589.2368
1048.39 588.6097
1049.14 587.9821
1049.90 587.354
1050.65 586.8734
1051.41 586.415
1052.16 585.9557
1052.91 585.2837
1053.67 584.4456
1054.42 583.6061
1055.18 582.7653
1055.93 581.9231
1056.68 581.0795
1057.44 580.2346
1058.19 579.3714
1058.95 578.4934
1059.70 577.6141
1060.45 576.7334
1061.21 575.8513
1061.96 574.9677
1062.72 574.0828
1063.47 573.145
1064.22 572.1602
1064.98 571.1739
1065.73 570.1861
1066.49 569.1968
1067.24 568.2059
1067.99 567.2135
1068.75 566.3506
1069.50 565.6392
1070.26 564.9266
1071.01 564.2128
1071.76 563.4978
1072.52 562.7816
1073.27 562.0643
1074.03 561.3715
1074.78 560.7247
1075.53 560.0769
1076.29 559.428
