# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
2337.73 91.73225
2338.48 91.63855
2339.24 91.54483
2339.99 91.45111
2340.75 91.35737
2341.50 91.26363
2342.25 91.16987
2343.01 91.0761
2343.76 90.96121
2344.52 90.84337
2345.27 90.72551
2346.02 90.60764
2346.78 90.48976
2347.53 90.37187
2348.29 90.25396
2349.04 90.13604
2349.79 90.0181
2350.55 89.90086
2351.30 89.78387
2352.06 89.66687
2352.81 89.54985
2353.56 89.43281
2354.32 89.31576
2355.07 89.20391
2355.83 89.10457
2356.58 89.00521
2357.33 88.90584
2358.09 88.80646
2358.84 88.70706
2359.60 88.60765
2360.35 88.50823
2361.10 88.40879
2361.86 88.30933
2362.61 88.20987
2363.37 88.11039
2364.12 88.0109
2364.87 87.91139
2365.63 87.81187
2366.38 87.71233
2367.14 87.60543
2367.89 87.49423
2368.64 87.383
2369.40 87.27177
2370.15 87.16051
2370.91 87.04924
2371.66 86.93796
2372.41 86.82666
2373.17 86.71535
2373.92 86.60402
2374.68 86.49267
2375.43 86.38132
2376.18 86.26994
2376.94 86.15855
2377.69 86.04715
2378.45 85.93573
2379.20 85.8399
2379.95 85.74602
2380.71 85.65213
2381.46 85.55822
2382.22 85.4643
2382.97 85.37037
2383.72 85.27642
2384.48 85.18246
2385.23 85.08849
2385.99 84.99451
2386.74 84.90051
2387.49 84.8065
2388.25 84.71248
2389.00 84.61844
2389.76 84.52439
2390.51 84.43164
2391.26 84.35732
2392.02 84.283
2392.77 84.20866
2393.53 84.13431
2394.28 84.05996
2395.03 83.98559
2395.79 83.91121
2396.54 83.83682
2397.30 83.76243
2398.05 83.68802
2398.80 83.6136
2399.56 83.53917
2400.31 83.46398
2401.07 83.38773
2401.82 83.31147
2402.57 83.23016
2403.33 83.12548
2404.08 83.02079
2404.84 82.91609
2405.59 82.81138
2406.34 82.70666
2407.10 82.60193
2407.85 82.49719
2408.61 82.39244
2409.36 82.28769
2410.11 82.18292
2410.87 82.07815
2411.62 81.97336
2412.38 81.86857
2413.13 81.76376
2413.88 81.65895
2414.64 81.55706
2415.39 81.46714
2416.15 81.37721
2416.90 81.28727
2417.65 81.19733
2418.41 81.10738
2419.16 81.01742
2419.92 80.92745
2420.67 80.83748
2421.42 80.74749
2422.18 80.6575
2422.93 80.5675
2423.69 80.47749
2424.44 80.38748
2425.19 80.29745
2425.95 80.20742
2426.70 80.11809
2427.46 80.03327
2428.21 79.94845
2428.96 79.86362
2429.72 79.77878
2430.47 79.69393
2431.23 79.60908
2431.98 79.52422
2432.73 79.43935
2433.49 79.35447
2434.24 79.26959
2435.00 79.1847
2435.75 79.0998
2436.50 79.01489
2437.26 78.92997
2438.01 78.84505
2438.77 78.76012
2439.52 78.65907
2440.27 78.55793
2441.03 78.45678
2441.78 78.35562
2442.54 78.25445
2443.29 78.15327
2444.04 78.05208
2444.80 77.95088
2445.55 77.84968
2446.31 77.74846
2447.06 77.64724
2447.81 77.54601
2448.57 77.44476
2449.32 77.34351
